OFORDER_ID,TABLE_NUMBER,EMPLOYEE_ID,BRANCH_ID,EMPLYEE_RATING
O002706,24,E007391,B001,5
O002708,3,E007359,B001,1
O002709,18,E013699,B001,1
O002712,42,E013918,B001,5
O002714,24,E001874,B001,4
O002716,42,E012860,B001,4
O002720,4,E008538,B001,5
O002723,13,E007918,B001,1
O002725,36,E013641,B001,5
O002726,31,E007944,B001,5
O002727,39,E000311,B001,1
O002729,14,E012949,B001,5
O002730,39,E005212,B001,5
O002737,25,E004525,B001,5
O002741,30,E013028,B001,5
O002744,24,E004533,B001,5
O002746,19,E000868,B001,5
O002748,31,E000461,B001,5
O002750,44,E006683,B001,5
O002751,34,E009618,B001,5
O002753,23,E001210,B001,5
O002754,46,E000743,B001,5
O002756,41,E001238,B001,1
O002762,10,E010435,B001,5
O002767,49,E005535,B001,2
O002768,39,E002655,B001,5
O002771,34,E006752,B001,1
O002773,20,E006600,B001,4
O002782,33,E001593,B001,5
O002784,31,E013182,B001,5
O002791,36,E003779,B001,5
O002797,44,E006176,B001,3
O002800,30,E010158,B001,5
O002802,5,E000724,B001,5
O002803,5,E010375,B001,5
O002805,4,E006931,B001,5
O002811,2,E001102,B001,2
O002820,19,E010848,B001,3
O002821,8,E005128,B001,5
O002825,14,E001232,B001,1
O002826,13,E002447,B001,4
O002828,24,E005345,B001,5
O002830,15,E011861,B001,5
O002831,23,E009973,B001,4
O002839,30,E002224,B001,5
O002842,12,E014299,B001,5
O002846,11,E007244,B001,5
O002847,14,E013598,B001,5
O002849,41,E005515,B001,5
O002857,8,E011626,B001,5
O002861,17,E013037,B001,5
O002862,31,E011200,B001,3
O002875,5,E008146,B001,5
O002876,29,E012916,B001,5
O002878,31,E005425,B001,5
O002881,33,E004951,B001,5
O002884,29,E006803,B001,1
O002886,37,E005720,B001,5
O002889,39,E010080,B001,1
O002895,13,E005772,B001,5
O002896,38,E007566,B001,2
O002898,5,E000296,B001,5
O002902,1,E011236,B001,5
O002903,14,E013467,B001,5
O002905,8,E014175,B001,5
O002908,9,E008634,B001,5
O002909,24,E000402,B001,1
O002912,48,E008703,B001,5
O002913,30,E013235,B001,5
O002915,7,E009326,B001,5
O002920,26,E013371,B001,5
O002921,11,E001240,B001,5
O002923,49,E009596,B001,5
O002925,13,E014157,B001,4
O002932,14,E003415,B001,5
O002935,36,E011927,B001,5
O002936,43,E014325,B001,5
O002940,10,E009195,B001,2
O002941,29,E005540,B001,5
O002942,4,E003370,B001,5
O002946,47,E007786,B001,5
O002949,35,E000084,B001,1
O002951,31,E001663,B001,5
O002952,37,E009240,B001,5
O002960,3,E004642,B001,5
O002961,3,E003934,B001,5
O002963,39,E008860,B001,5
O002969,14,E007784,B001,5
O002972,44,E008820,B001,5
O002975,23,E003417,B001,5
O002982,19,E012717,B001,5
O002983,12,E005691,B001,3
O002984,15,E011832,B001,4
O002988,28,E009981,B001,4
O002989,33,E003428,B001,3
O002997,45,E002228,B001,5
O002998,16,E011454,B001,3
O003004,9,E002165,B001,4
O003008,41,E003034,B001,3
O003018,19,E007967,B001,5
O003020,28,E009662,B001,3
O003022,42,E004699,B001,4
O003023,38,E001846,B001,4
O003024,13,E012870,B001,2
O003026,45,E009620,B001,5
O003027,39,E009602,B001,5
O003029,7,E008923,B001,3
O003031,49,E012965,B001,5
O003032,18,E014636,B001,5
O003034,20,E001253,B001,5
O003038,37,E004499,B001,3
O003039,28,E005000,B001,2
O003043,17,E007266,B001,2
O003047,13,E014733,B001,5
O003049,24,E000235,B001,5
O003052,17,E000346,B001,5
O003053,40,E012916,B001,5
O003057,25,E009965,B001,1
O003058,3,E002589,B001,5
O003060,25,E003581,B001,2
O003062,35,E010993,B001,4
O003068,5,E009447,B001,5
O003069,44,E005683,B001,5
O003071,8,E007700,B001,5
O003073,33,E005404,B001,5
O003074,40,E003774,B001,5
O003079,10,E005700,B001,5
O003085,16,E003180,B001,5
O003086,10,E002078,B001,5
O003091,11,E002362,B001,5
O003096,48,E001904,B001,5
O003099,26,E003096,B001,5
O003101,46,E002250,B001,5
O003104,50,E008510,B001,5
O003107,41,E011311,B001,5
O003108,24,E005206,B001,5
O003111,41,E001591,B001,5
O003112,24,E014279,B001,2
O003114,6,E013795,B001,5
O003116,25,E009006,B001,5
O003117,27,E010537,B001,4
O003118,33,E007134,B001,3
O003122,19,E013344,B001,5
O003123,49,E011913,B001,5
O003124,8,E010844,B001,5
O003125,6,E011168,B001,3
O003127,18,E008825,B001,3
O003133,25,E009057,B001,2
O003135,45,E009280,B001,5
O003138,39,E012524,B001,1
O003140,13,E004717,B001,2
O003142,46,E007203,B001,4
O003145,26,E003955,B001,5
O003146,43,E002604,B001,5
O003150,12,E010607,B001,5
O003151,35,E004864,B001,4
O003157,1,E010738,B001,2
O003158,42,E004760,B001,5
O003160,17,E001435,B001,2
O003162,5,E003667,B001,5
O003164,23,E002889,B001,1
O003166,35,E012652,B001,5
O003169,25,E000619,B001,5
O003172,28,E003319,B001,5
O003173,12,E003210,B001,2
O003174,19,E005883,B001,3
O003176,31,E003491,B001,5
O003183,1,E002321,B001,5
O003190,21,E004160,B001,5
O003193,31,E012667,B001,5
O003194,7,E009712,B001,3
O003203,13,E013057,B001,5
O003204,45,E005784,B001,5
O003210,47,E013235,B001,5
O003211,13,E013341,B001,3
O003213,37,E007870,B001,5
O003216,49,E008354,B001,5
O003218,9,E004974,B001,5
O003219,7,E001097,B001,5
O003221,33,E000681,B001,5
O003224,49,E008073,B001,5
O003227,43,E003932,B001,5
O003234,39,E007826,B001,5
O003236,22,E004975,B001,5
O003241,39,E013612,B001,5
O003243,23,E003414,B001,5
O003244,34,E014579,B001,5
O003246,15,E010526,B001,5
O003256,12,E005662,B001,5
O003257,26,E010664,B001,5
O003261,34,E004535,B001,5
O003264,3,E001357,B001,5
O003268,7,E014439,B001,4
O003271,42,E001955,B001,2
O003272,39,E006627,B001,2
O003276,29,E000255,B001,5
O003280,46,E006069,B001,5
O003281,38,E003468,B001,5
O003282,36,E013180,B001,5
O003283,37,E002801,B001,5
O003285,40,E013316,B001,2
O003286,18,E007337,B001,5
O003291,15,E006244,B001,5
O003294,36,E000196,B001,5
O003305,26,E003083,B001,5
O003307,17,E005623,B001,5
O003311,43,E011613,B001,5
O003316,46,E014428,B001,5
O003317,49,E011559,B001,5
O003319,44,E008729,B001,5
O003323,11,E004862,B001,5
O003327,42,E014509,B001,5
O003330,5,E001464,B001,2
O003331,9,E003118,B001,5
O003332,7,E005044,B001,2
O003334,41,E003667,B001,5
O003338,13,E012058,B001,5
O003339,33,E002340,B001,5
O003345,35,E007066,B001,3
O003347,4,E003629,B001,2
O003349,42,E012376,B001,5
O003351,44,E014250,B001,3
O003357,30,E001242,B001,5
O003358,24,E011025,B001,3
O003363,13,E002062,B001,5
O003364,19,E003613,B001,1
O003368,22,E014668,B001,1
O003369,6,E006746,B001,5
O003372,23,E008867,B001,5
O003374,7,E010023,B001,5
O003377,21,E008563,B001,4
O003382,30,E009715,B001,5
O003383,11,E008304,B001,5
O003384,38,E000373,B001,5
O003390,29,E002718,B001,5
O003394,26,E008217,B001,5
O003395,18,E012948,B001,1
O003398,49,E006104,B001,5
O003399,23,E008525,B001,5
O003401,12,E005741,B001,5
O003402,33,E013089,B001,3
O003406,45,E011988,B001,5
O003407,36,E005120,B001,5
O003410,8,E006117,B001,5
O003414,9,E010053,B001,5
O003415,39,E003444,B001,4
O003417,16,E011387,B001,5
O003418,43,E001948,B001,5
O003427,43,E004186,B001,5
O003431,37,E004006,B001,5
O003432,6,E009540,B001,5
O003434,28,E003133,B001,5
O003435,13,E011441,B001,2
O003436,38,E006830,B001,4
O003440,46,E009416,B001,5
O003441,6,E007724,B001,5
O003443,39,E001605,B001,5
O003446,43,E007156,B001,5
O003447,39,E012112,B001,5
O003449,40,E013614,B001,5
O003450,36,E001855,B001,3
O003453,49,E000396,B001,5
O003459,8,E001382,B001,5
O003460,5,E008785,B001,5
O003462,31,E005477,B001,5
O003467,36,E008737,B001,5
O003471,49,E001839,B001,4
O003472,23,E006055,B001,5
O003475,21,E013055,B001,5
O003476,40,E007073,B001,5
O003477,46,E003526,B001,4
O003480,39,E012918,B001,2
O003481,46,E014539,B001,3
O003486,36,E014863,B001,2
O003489,20,E004570,B001,3
O003490,49,E006158,B001,2
O003492,18,E003546,B001,5
O003501,38,E002453,B001,5
O003502,15,E005821,B001,5
O003504,8,E012412,B001,5
O003505,3,E007860,B001,5
O003506,42,E002765,B001,5
O003510,22,E007450,B001,5
O003511,32,E004752,B001,5
O003512,40,E013667,B001,1
O003514,48,E003044,B001,5
O003516,12,E005625,B001,5
O003519,20,E014369,B001,5
O003522,10,E006166,B001,5
O003523,16,E008931,B001,2
O003527,21,E006951,B001,5
O003532,27,E012082,B001,3
O003538,17,E006359,B001,4
O003540,24,E006625,B001,1
O003545,5,E007977,B001,3
O003549,40,E001946,B001,4
O003550,2,E004697,B001,1
O003551,42,E001438,B001,5
O003561,5,E012396,B001,5
O003563,14,E012453,B001,5
O003565,32,E005632,B001,3
O003569,23,E006176,B001,5
O003570,14,E004062,B001,5
O003574,47,E004034,B001,5
O003576,14,E007361,B001,5
O003577,46,E011109,B001,2
O003579,9,E006043,B001,2
O003580,15,E001018,B001,5
O003582,19,E007730,B001,5
O003583,50,E011092,B001,5
O003585,46,E005988,B001,5
O003592,26,E012301,B001,5
O003596,11,E007367,B001,5
O003600,35,E003899,B001,5
O003605,23,E006833,B001,2
O003611,50,E007027,B001,2
O003613,42,E005942,B001,5
O003615,48,E002698,B001,5
O003620,39,E003801,B001,1
O003623,48,E001847,B001,5
O003624,41,E000049,B001,1
O003627,13,E013039,B001,5
O003629,36,E011552,B001,5
O003633,24,E013693,B001,5
O003634,16,E011808,B001,1
O003635,12,E010747,B001,5
O003636,25,E000320,B001,5
O003637,38,E005404,B001,5
O003643,27,E010050,B001,2
O003648,33,E004140,B001,5
O003652,5,E001932,B001,5
O003655,17,E006005,B001,2
O003659,12,E008874,B001,5
O003660,22,E008523,B001,5
O003663,8,E011289,B001,4
O003665,13,E002364,B001,3
O003667,2,E011085,B001,5
O003669,42,E008353,B001,5
O003670,33,E000266,B001,2
O003671,24,E009723,B001,5
O003673,38,E004721,B001,5
O003676,26,E002525,B001,5
O003677,4,E005962,B001,5
O003680,1,E011589,B001,5
O003685,24,E004008,B001,5
O003688,27,E008309,B001,2
O003691,22,E013220,B001,5
O003694,34,E002417,B001,5
O003697,15,E014727,B001,3
O003701,26,E003054,B001,3
O003702,26,E001906,B001,3
O003708,7,E011753,B001,5
O003710,26,E006393,B001,5
O003711,13,E009235,B001,5
O003712,10,E003354,B001,5
O003713,28,E006668,B001,5
O003715,37,E005779,B001,5
O003719,3,E001706,B001,5
O003723,18,E013969,B001,5
O003725,7,E007853,B001,3
O003726,5,E014420,B001,5
O003728,30,E013156,B001,5
O003731,2,E014441,B001,5
O003732,32,E009596,B001,5
O003737,26,E013595,B001,5
O003741,4,E012928,B001,5
O003743,39,E012081,B001,5
O003750,8,E008359,B001,5
O003756,26,E008277,B001,5
O003762,12,E005273,B001,5
O003769,2,E011822,B001,5
O003773,38,E004124,B001,5
O003777,43,E012579,B001,5
O003778,8,E001995,B001,1
O003779,11,E011400,B001,2
O003780,30,E003396,B001,3
O003781,34,E012192,B001,5
O003782,45,E009873,B001,5
O003786,48,E005535,B001,5
O003790,20,E003417,B001,5
O003791,21,E001585,B001,5
O003793,5,E010408,B001,1
O003795,50,E011439,B001,5
O003796,34,E007997,B001,5
O003803,8,E000416,B001,3
O003808,35,E000136,B001,3
O003811,2,E001813,B001,3
O003819,49,E002964,B001,5
O003821,49,E014662,B001,5
O003824,29,E006993,B001,5
O003829,47,E005837,B001,5
O003830,42,E004205,B001,5
O003831,43,E010465,B001,1
O003834,1,E000019,B001,5
O003835,30,E012482,B001,5
O003840,28,E001129,B001,5
O003846,30,E012473,B001,5
O003847,8,E013993,B001,5
O003849,4,E004163,B001,5
O003850,28,E012916,B001,3
O003864,32,E000715,B001,5
O003868,5,E010975,B001,5
O003869,19,E009564,B001,5
O003876,11,E011913,B001,3
O003879,1,E013464,B001,5
O003882,31,E013981,B001,1
O003887,20,E011003,B001,2
O003889,28,E009811,B001,5
O003894,4,E014057,B001,5
O003900,44,E013466,B001,5
O003903,46,E002520,B001,5
O003910,20,E011153,B001,1
O003917,30,E008410,B001,5
O003921,34,E002462,B001,5
O003924,18,E007037,B001,5
O003925,29,E014625,B001,1
O003931,4,E004135,B001,5
O003932,48,E011849,B001,4
O003933,37,E010690,B001,1
O003934,26,E005309,B001,5
O003948,43,E009530,B001,4
O003952,22,E002127,B001,5
O003953,28,E000369,B001,5
O003957,1,E008429,B001,5
O003964,42,E010014,B001,3
O003969,8,E000796,B001,2
O003974,36,E008903,B001,5
O003979,24,E004561,B001,5
O003989,25,E010419,B001,5
O003993,36,E014765,B001,5
O003995,7,E011672,B001,3
O003996,41,E011662,B001,5
O003998,41,E011726,B001,5
O004005,3,E010753,B001,5
O004009,34,E004670,B001,3
O004014,47,E011978,B001,4
O004016,17,E000984,B001,5
O004020,49,E010988,B001,2
O004021,32,E005987,B001,5
O004026,14,E006528,B001,5
O004028,11,E001577,B001,5
O004029,32,E000241,B001,4
O004033,24,E014821,B001,5
O004036,23,E014480,B001,5
O004037,12,E008596,B001,2
O004039,22,E013688,B001,5
O004042,34,E003871,B001,5
O004043,31,E007843,B001,5
O004045,23,E010144,B001,2
O004053,13,E003104,B001,5
O004055,33,E001121,B001,5
O004056,13,E006030,B001,1
O004058,11,E005347,B001,5
O004062,41,E007586,B001,5
O004064,47,E012092,B001,5
O004069,23,E002451,B001,2
O004072,8,E005930,B001,5
O004073,46,E012760,B001,5
O004074,16,E014030,B001,5
O004078,48,E012546,B001,2
O004079,11,E011457,B001,5
O004083,8,E007847,B001,1
O004087,15,E000129,B001,5
O004089,37,E006300,B001,5
O004090,16,E000710,B001,5
O004100,33,E003248,B001,5
O004104,29,E006984,B001,5
O004106,27,E013648,B001,5
O004110,9,E013439,B001,5
O004112,21,E009503,B001,4
O004113,2,E006196,B001,5
O004116,11,E006524,B001,5
O004119,47,E014220,B001,5
O004120,32,E005197,B001,5
O004122,11,E006321,B001,3
O004126,23,E001194,B001,5
O004129,9,E002688,B001,5
O004133,37,E009881,B001,2
O004134,13,E000783,B001,5
O004142,23,E005648,B001,5
O004146,4,E002262,B001,4
O004158,32,E003047,B001,5
O004163,2,E000469,B001,5
O004165,46,E000435,B001,5
O004167,14,E012739,B001,5
O004168,32,E008375,B001,5
O004172,20,E012805,B001,2
O004173,38,E005030,B001,4
O004174,46,E008493,B001,3
O004175,38,E006385,B001,3
O004176,5,E014351,B001,5
O004177,19,E000126,B001,1
O004178,44,E012437,B001,5
O004182,34,E011537,B001,5
O004183,7,E013229,B001,5
O004185,27,E000267,B001,5
O004186,8,E000504,B001,5
O004188,48,E001490,B001,5
O004192,4,E009558,B001,5
O004193,46,E014227,B001,5
O004199,49,E005338,B001,3
O004205,20,E014498,B001,5
O004206,37,E007357,B001,2
O004207,27,E000574,B001,5
O004210,32,E014373,B001,5
O004211,24,E008035,B001,5
O004215,32,E002122,B001,2
O004220,16,E009200,B001,5
O004221,18,E011880,B001,4
O004223,21,E007887,B001,5
O004228,47,E007380,B001,5
O004232,29,E001184,B001,5
O004237,14,E004633,B001,5
O004240,19,E000431,B001,5
O004241,27,E007437,B001,3
O004249,35,E012439,B001,4
O004251,40,E006047,B001,5
O004252,19,E008947,B001,5
O004258,8,E013739,B001,4
O004260,16,E011806,B001,3
O004262,29,E001920,B001,5
O004270,6,E014217,B001,5
O004271,5,E005760,B001,3
O004272,17,E013265,B001,1
O004273,50,E014112,B001,4
O004275,14,E012370,B001,5
O004279,30,E001651,B001,5
O004285,16,E005342,B001,5
O004287,36,E002400,B001,5
O004291,41,E009515,B001,5
O004292,41,E005915,B001,5
O004295,49,E001351,B001,5
O004297,15,E008793,B001,1
O004306,9,E009980,B001,5
O004307,5,E013406,B001,5
O004308,17,E006036,B001,4
O004310,35,E014302,B001,5
O004311,36,E003027,B001,5
O004312,30,E007695,B001,5
O004313,3,E006585,B001,5
O004322,24,E003376,B001,2
O004323,31,E009444,B001,5
O004327,13,E006404,B001,4
O004330,1,E008930,B001,5
O004331,40,E013664,B001,5
O004333,29,E005598,B001,5
O004334,14,E007762,B001,5
O004337,17,E012414,B001,5
O004340,35,E000994,B001,3
O004342,12,E007705,B001,2
O004345,37,E004751,B001,5
O004347,17,E014930,B001,5
O004352,32,E013815,B001,5
O004356,1,E014965,B001,5
O004360,23,E005136,B001,3
O004361,32,E009400,B001,3
O004363,39,E000395,B001,5
O004365,46,E014209,B001,5
O004367,39,E012014,B001,5
O004368,31,E009373,B001,5
O004370,2,E014118,B001,3
O004373,37,E000793,B001,5
O004375,40,E012391,B001,5
O004382,46,E005756,B001,5
O004384,33,E010912,B001,5
O004387,14,E014104,B001,2
O004390,18,E014892,B001,5
O004393,27,E000510,B001,5
O004395,26,E012525,B001,5
O004402,20,E012755,B001,4
O004404,36,E002407,B001,5
O004406,27,E003025,B001,5
O004408,15,E002435,B001,5
O004412,7,E008357,B001,5
O004416,9,E004593,B001,5
O004418,50,E007478,B001,5
O004420,43,E005525,B001,5
O004423,42,E006618,B001,5
O004426,31,E006898,B001,3
O004428,44,E002127,B001,5
O004445,45,E002347,B001,5
O004448,23,E008468,B001,5
O004450,31,E005759,B001,5
O004453,1,E012079,B001,5
O004455,24,E009746,B001,5
O004458,2,E002292,B001,5
O004460,8,E010670,B001,5
O004461,12,E008970,B001,5
O004464,31,E010632,B001,5
O004466,22,E014679,B001,5
O004467,10,E008931,B001,5
O004470,46,E014335,B001,4
O004474,20,E001835,B001,5
O004479,43,E002369,B001,2
O004480,1,E014506,B001,2
O004484,3,E004094,B001,5
O004487,1,E011835,B001,5
O004492,13,E010390,B001,4
O004493,42,E005151,B001,5
O004495,16,E001800,B001,5
O004502,40,E007631,B001,3
O004509,1,E008538,B001,5
O004510,5,E000205,B001,1
O004511,42,E014030,B001,5
O004514,6,E003551,B001,5
O004518,7,E002597,B001,1
O004521,43,E008248,B001,5
O004522,20,E002034,B001,5
O004523,26,E000956,B001,5
O004525,36,E008356,B001,5
O004532,8,E014687,B001,2
O004533,24,E011182,B001,2
O004534,35,E011975,B001,5
O004537,17,E000047,B001,5
O004540,33,E006570,B001,5
O004544,39,E014706,B001,1
O004547,33,E013640,B001,5
O004551,48,E007922,B001,5
O004556,46,E005548,B001,5
O004563,17,E002389,B001,5
O004564,47,E001020,B001,5
O004565,27,E011284,B001,5
O004568,22,E014964,B001,5
O004569,3,E014234,B001,5
O004571,10,E006582,B001,5
O004574,11,E011021,B001,5
O004575,37,E010118,B001,5
O004577,24,E010220,B001,5
O004578,29,E000542,B001,5
O004580,20,E002924,B001,3
O004581,20,E011894,B001,5
O004585,34,E003717,B001,3
O004597,43,E005760,B001,5
O004607,24,E002898,B001,5
O004611,21,E007817,B001,5
O004613,25,E005102,B001,5
O004615,18,E006151,B001,5
O004616,30,E010215,B001,5
O004617,16,E012099,B001,5
O004618,5,E003618,B001,5
O004620,26,E013382,B001,5
O004621,18,E003030,B001,5
O004626,40,E002914,B001,5
O004627,27,E011258,B001,5
O004637,29,E001145,B001,5
O004638,3,E008482,B001,5
O004639,47,E007496,B001,5
O004640,40,E005028,B001,1
O004655,35,E007522,B001,5
O004656,4,E009348,B001,4
O004657,28,E005672,B001,5
O004664,23,E002118,B001,5
O004666,26,E008740,B001,5
O004668,48,E010331,B001,1
O004670,27,E003396,B001,5
O004672,15,E000767,B001,5
O004676,11,E003943,B001,4
O004677,10,E007624,B001,5
O004679,21,E011402,B001,3
O004682,35,E000607,B001,5
O004684,30,E008280,B001,4
O004685,24,E012589,B001,3
O004690,23,E001510,B001,5
O004691,33,E005764,B001,5
O004692,25,E008435,B001,5
O004693,13,E004484,B001,3
O004696,28,E000553,B001,5
O004697,17,E007800,B001,5
O004700,12,E009864,B001,5
O004703,8,E001887,B001,2
O004704,39,E003499,B001,5
O004706,15,E008176,B001,4
O004714,33,E010355,B001,3
O004717,43,E005550,B001,5
O004720,11,E013893,B001,3
O004723,3,E001593,B001,5
O004726,45,E007554,B001,2
O004733,15,E010733,B001,5
O004735,44,E006577,B001,5
O004742,5,E007731,B001,5
O004746,35,E007782,B001,5
O004747,12,E004788,B001,5
O004748,5,E010643,B001,2
O004751,16,E004685,B001,2
O004756,4,E008819,B001,5
O004759,6,E001355,B001,5
O004760,6,E012775,B001,5
O004768,50,E009459,B001,5
O004785,29,E000158,B001,4
O004788,29,E012328,B001,5
O004789,37,E007725,B001,5
O004792,34,E012016,B001,5
O004800,28,E005885,B001,5
O004805,3,E010718,B001,5
O004806,38,E011885,B001,4
O004807,48,E002472,B001,5
O004811,34,E002145,B001,5
O004812,39,E003165,B001,5
O004818,17,E006056,B001,2
O004820,16,E012189,B001,5
O004823,10,E000535,B001,5
O004832,24,E001907,B001,5
O004833,31,E013054,B001,5
O004834,17,E008304,B001,5
O004836,8,E006331,B001,5
O004837,13,E004989,B001,4
O004840,15,E006431,B001,5
O004842,9,E000345,B001,2
O004844,36,E006303,B001,5
O004850,41,E011046,B001,5
O004852,8,E005611,B001,5
O004854,12,E014940,B001,2
O004857,18,E014950,B001,5
O004859,37,E002113,B001,5
O004861,26,E006735,B001,5
O004864,16,E008986,B001,4
O004866,5,E007950,B001,2
O004867,19,E009308,B001,5
O004868,36,E000638,B001,5
O004880,6,E013491,B001,5
O004881,9,E004830,B001,5
O004889,37,E011124,B001,2
O004890,36,E008497,B001,5
O004892,44,E014518,B001,5
O004893,21,E008780,B001,5
O004894,50,E009203,B001,1
O004895,35,E006503,B001,5
O004901,10,E011200,B001,5
O004902,18,E013905,B001,5
O004906,12,E002632,B001,5
O004909,16,E008196,B001,5
O004910,49,E003053,B001,5
O004913,36,E009814,B001,3
O004915,5,E010040,B001,5
O004925,15,E013999,B001,3
O004929,32,E007528,B001,3
O004933,30,E000253,B001,5
O004937,1,E000186,B001,4
O004944,9,E005055,B001,5
O004947,27,E014466,B001,5
O004954,31,E001002,B001,5
O004956,30,E001156,B001,5
O004957,29,E014324,B001,4
O004963,42,E008053,B001,5
O004967,20,E011718,B001,5
O004968,14,E007605,B001,5
O004973,28,E007531,B001,5
O004975,9,E008624,B001,5
O004978,28,E014253,B001,2
O004984,30,E009990,B001,5
O004986,37,E011992,B001,3
O004989,7,E002193,B001,5
O004992,43,E009271,B001,5
O004993,27,E007467,B001,5
O004995,41,E012891,B001,5
O005001,9,E001815,B001,1
O005005,9,E011349,B001,5
O005012,38,E011716,B001,2
O005014,25,E010194,B001,5
O005016,28,E005752,B001,5
O005021,47,E003910,B001,5
O005022,3,E001634,B001,3
O005023,42,E013824,B001,2
O005024,35,E008718,B001,5
O005028,22,E014018,B001,5
O005030,11,E011333,B001,2
O005033,27,E010382,B001,5
O005044,28,E008862,B001,5
O005045,46,E000529,B001,3
O005048,50,E008280,B001,2
O005063,43,E014979,B001,5
O005064,30,E010934,B001,5
O005066,45,E011382,B001,3
O005068,49,E012022,B001,5
O005069,17,E014861,B001,2
O005071,20,E000390,B001,5
O005072,36,E011107,B001,5
O005073,43,E010003,B001,5
O005079,9,E005427,B001,5
O005086,2,E005750,B001,3
O005094,19,E000150,B001,2
O005097,19,E006156,B001,5
O005103,34,E003889,B001,5
O005106,3,E005900,B001,2
O005108,6,E000424,B001,5
O005110,18,E001626,B001,5
O005113,48,E007544,B001,5
O005115,28,E008727,B001,5
O005123,15,E014142,B001,5
O005128,38,E007211,B001,4
O005129,1,E012307,B001,5
O005131,45,E008290,B001,5
O005134,36,E011328,B001,2
O005135,33,E004571,B001,3
O005140,29,E003917,B001,1
O005141,48,E007565,B001,5
O005142,11,E006434,B001,5
O005150,18,E004092,B001,5
O005152,16,E010219,B001,4
O005159,23,E014388,B001,1
O005160,6,E006835,B001,2
O005162,47,E000134,B001,5
O005163,11,E002439,B001,3
O005164,34,E009857,B001,5
O005167,25,E009371,B001,3
O005168,16,E002758,B001,5
O005175,32,E009377,B001,5
O005183,33,E001534,B001,5
O005188,7,E011803,B001,4
O005190,41,E002231,B001,5
O005194,43,E012047,B001,5
O005202,9,E009564,B001,5
O005204,20,E005977,B001,5
O005209,41,E001744,B001,5
O005212,29,E000697,B001,5
