OORDER_ID,ARRIVAL_DATE,ARRIVAL_TIME,TABLE_NUMBER,BRANCH_ID,CUSTOMER_QUANTITY
O001740,2012-12-03,13:17:02,34,B001,6
O001744,2011-11-01,07:45:42,50,B001,6
O001746,2016-06-06,09:45:55,22,B001,5
O001756,2012-05-15,10:18:10,15,B001,4
O001758,2013-12-11,13:00:50,6,B001,1
O001762,2022-10-18,15:47:51,8,B001,3
O001765,2000-12-08,15:49:53,23,B001,2
O001766,2008-06-20,15:45:27,30,B001,7
O001770,2023-11-20,18:56:55,3,B001,3
O001771,2024-11-01,15:01:22,6,B001,1
O001773,2024-01-29,09:22:42,1,B001,4
O001775,2024-06-19,10:01:53,22,B001,4
O001782,2006-01-10,14:46:09,27,B001,10
O001785,2023-12-30,14:00:08,25,B001,1
O001788,2010-06-12,08:29:30,5,B001,4
O001790,2015-11-13,06:51:47,30,B001,10
O001791,2010-01-09,11:57:38,4,B001,5
O001793,2022-04-01,15:49:39,46,B001,6
O001795,2010-12-09,07:18:47,43,B001,6
O001801,2020-10-20,07:56:56,23,B001,4
O001802,2012-03-12,11:36:58,34,B001,6
O001803,2024-01-24,08:17:33,26,B001,7
O001810,2024-03-29,11:22:26,10,B001,4
O001812,2008-07-23,07:49:12,10,B001,1
O001815,2018-01-06,14:38:36,28,B001,10
O001817,2024-02-06,09:23:43,14,B001,1
O001823,2024-02-02,09:28:45,23,B001,5
O001824,2018-07-16,07:47:54,42,B001,9
O001830,2013-01-01,17:53:04,37,B001,7
O001837,2002-06-27,06:51:33,23,B001,2
O001838,2024-05-28,08:48:40,13,B001,4
O001840,2024-06-06,06:47:19,36,B001,10
O001843,2014-09-04,08:00:35,30,B001,6
O001844,2020-11-22,07:41:00,31,B001,6
O001845,2019-09-15,07:12:46,17,B001,2
O001848,2020-08-28,18:58:26,46,B001,6
O001849,2023-10-10,13:40:17,38,B001,7
O001856,2018-02-02,07:55:14,17,B001,5
O001858,2018-04-05,13:11:30,7,B001,1
O001860,2024-07-12,18:23:05,35,B001,10
O001861,2019-11-25,11:19:36,31,B001,7
O001862,2024-04-28,16:51:24,7,B001,5
O001867,2017-03-23,09:16:35,15,B001,3
O001868,2014-07-04,13:11:38,14,B001,2
O001869,2020-02-07,13:40:10,26,B001,8
O001870,2021-09-11,07:29:20,11,B001,5
O001880,2020-03-07,10:07:49,19,B001,2
O001882,2015-02-05,11:06:10,31,B001,9
O001886,2024-11-12,10:02:42,7,B001,5
O001887,2014-03-08,15:35:27,18,B001,1
O001893,2023-09-17,12:28:27,9,B001,5
O001902,2017-01-25,17:06:25,49,B001,6
O001913,2021-03-13,09:07:56,6,B001,3
O001919,2012-11-25,08:27:50,29,B001,8
O001920,2009-07-13,10:29:04,42,B001,8
O001921,2012-10-28,18:40:56,31,B001,10
O001923,2024-06-21,14:48:10,9,B001,5
O001924,2024-11-14,13:44:53,3,B001,2
O001930,2023-11-19,16:29:51,46,B001,9
O001932,2017-08-14,06:46:15,1,B001,2
O001933,2016-01-20,14:35:12,8,B001,4
O001934,2011-04-05,08:20:28,48,B001,10
O001935,2016-04-09,18:01:38,43,B001,9
O001936,2021-08-11,13:32:42,13,B001,3
O001949,2004-02-03,10:52:43,27,B001,10
O001952,2023-10-27,10:08:10,14,B001,3
O001953,2008-09-29,07:11:32,10,B001,4
O001958,2021-03-28,09:21:35,6,B001,2
O001959,2024-12-15,13:32:36,15,B001,5
O001960,2024-07-07,16:42:56,24,B001,3
O001961,2019-10-18,15:27:06,32,B001,9
O001962,2006-03-14,11:03:18,21,B001,4
O001970,2010-01-15,13:01:11,17,B001,2
O001971,2016-06-19,18:44:15,31,B001,9
O001972,2022-08-27,13:35:18,43,B001,6
O001976,2024-05-17,11:33:47,20,B001,1
O001979,2016-08-12,18:30:06,35,B001,6
O001990,2024-03-19,06:41:20,44,B001,10
O001991,2022-01-13,18:06:33,35,B001,10
O001992,2012-08-24,08:11:29,12,B001,2
O001994,2023-11-13,12:46:55,49,B001,7
O001999,2023-02-28,07:25:36,29,B001,6
O002003,2020-01-17,15:55:17,39,B001,9
O002004,2024-11-18,16:59:23,29,B001,9
O002005,2001-06-14,18:41:26,39,B001,8
O002007,2012-03-03,18:36:54,12,B001,2
O002011,2022-11-02,09:21:27,34,B001,8
O002017,2018-07-26,07:15:08,49,B001,10
O002018,2020-11-04,10:37:16,41,B001,7
O002024,2024-05-25,09:04:49,5,B001,1
O002031,2020-12-16,10:16:45,47,B001,8
O002033,2016-06-27,10:15:14,19,B001,4
O002036,2015-05-28,16:08:03,48,B001,10
O002037,2019-05-02,17:38:42,15,B001,4
O002042,2005-06-20,09:01:54,42,B001,6
O002045,2011-02-09,17:32:11,15,B001,3
O002046,2012-07-13,10:30:50,43,B001,9
O002051,2004-04-03,17:28:59,1,B001,5
O002055,2018-09-13,16:22:25,29,B001,10
O002056,2024-05-03,18:19:18,1,B001,3
O002060,2022-01-22,13:23:38,17,B001,4
O002064,1999-05-09,08:11:58,10,B001,5
O002068,2021-09-10,18:44:45,42,B001,8
O002069,2002-12-07,13:43:10,32,B001,9
O002070,2009-03-08,06:39:48,48,B001,6
O002071,2005-11-08,15:23:11,8,B001,4
O002073,2024-05-24,14:22:19,10,B001,2
O002077,2014-08-17,16:02:15,49,B001,8
O002080,2022-01-22,14:31:20,20,B001,4
O002082,2015-09-18,15:15:21,14,B001,1
O002083,2024-03-05,18:21:56,27,B001,10
O002087,2024-05-11,13:09:06,34,B001,10
O002088,2018-06-11,06:35:01,42,B001,9
O002089,2009-07-01,07:51:31,38,B001,6
O002095,2021-11-11,09:38:56,10,B001,2
O002101,2022-09-17,13:01:31,5,B001,2
O002104,2019-02-21,10:04:47,47,B001,6
O002109,2024-06-13,17:55:09,24,B001,3
O002111,2022-12-26,11:10:23,42,B001,9
O002113,2013-01-10,16:42:31,37,B001,9
O002117,2023-12-17,16:16:28,50,B001,7
O002118,2022-08-26,15:54:32,29,B001,8
O002119,2018-10-27,13:21:08,10,B001,1
O002125,2022-08-31,13:58:31,12,B001,3
O002134,2023-12-10,10:11:17,16,B001,3
O002143,2023-12-21,14:47:37,2,B001,3
O002144,2018-11-05,15:43:10,45,B001,8
O002146,2022-10-12,11:16:45,48,B001,8
O002148,2010-09-14,13:17:53,50,B001,6
O002150,2023-03-05,07:36:10,4,B001,4
O002151,2016-11-12,15:59:13,34,B001,8
O002157,2019-01-10,10:50:53,8,B001,2
O002163,2021-10-17,16:27:28,43,B001,6
O002165,2024-03-13,16:36:16,13,B001,2
O002166,2022-08-09,08:45:22,22,B001,5
O002167,2014-04-23,13:13:30,30,B001,10
O002169,2022-02-20,16:55:29,24,B001,5
O002172,2017-02-12,08:04:29,31,B001,7
O002177,2017-07-30,09:54:50,27,B001,6
O002178,2013-05-07,18:59:46,18,B001,4
O002181,2009-09-07,12:07:02,16,B001,1
O002183,2023-03-05,14:10:36,7,B001,5
O002184,2019-08-10,12:26:49,40,B001,6
O002186,1997-11-25,09:25:05,36,B001,8
O002188,2024-08-11,08:33:42,32,B001,10
O002190,2022-10-05,08:37:14,17,B001,5
O002195,2008-01-19,16:50:36,23,B001,1
O002199,2011-05-23,14:37:57,42,B001,8
O002200,2017-01-28,12:11:47,31,B001,9
O002201,2020-09-08,06:47:58,50,B001,7
O002204,2021-12-27,13:36:14,13,B001,1
O002208,2022-05-21,18:57:32,32,B001,9
O002209,2020-08-19,13:00:36,8,B001,2
O002210,2023-02-10,07:19:35,23,B001,1
O002211,2018-08-25,09:19:27,41,B001,8
O002217,2024-05-24,07:23:14,14,B001,1
O002218,2024-03-13,13:46:07,42,B001,8
O002219,2018-07-26,13:12:48,11,B001,2
O002221,2014-04-09,16:20:21,16,B001,1
O002222,2002-09-17,11:36:16,4,B001,3
O002224,2020-11-09,16:44:40,33,B001,7
O002225,2022-06-17,09:37:40,3,B001,3
O002228,2008-11-20,11:04:58,32,B001,8
O002229,2024-05-16,15:31:11,6,B001,5
O002230,2005-11-11,07:14:35,14,B001,4
O002232,2024-08-06,07:29:15,18,B001,2
O002236,2018-08-01,14:57:21,5,B001,4
O002237,2001-10-01,11:27:39,8,B001,2
O002238,2019-09-20,12:45:04,4,B001,3
O002241,2013-09-01,16:13:00,33,B001,7
O002243,2009-05-29,11:36:39,17,B001,3
O002249,2014-09-16,15:16:47,13,B001,1
O002251,2022-09-02,12:31:19,40,B001,7
O002255,2020-08-19,16:47:54,6,B001,5
O002256,2005-07-02,09:30:39,36,B001,10
O002259,2023-08-21,18:11:10,41,B001,10
O002265,2021-02-01,08:25:32,27,B001,10
O002266,2006-10-03,13:49:07,5,B001,3
O002267,2016-04-27,10:05:36,13,B001,4
O002277,2024-05-26,15:27:39,22,B001,3
O002282,2020-05-25,14:05:00,8,B001,5
O002284,2022-04-29,12:42:42,20,B001,4
O002289,2008-11-07,09:51:38,43,B001,8
O002290,2023-01-17,06:56:18,39,B001,8
O002291,2010-06-20,13:57:49,45,B001,9
O002292,2024-03-19,09:04:08,17,B001,3
O002295,2020-04-21,07:41:24,31,B001,9
O002298,2024-03-04,11:41:46,5,B001,1
O002299,2024-05-01,13:14:56,10,B001,3
O002300,2020-02-22,09:40:59,9,B001,2
O002301,2024-04-28,08:46:27,8,B001,3
O002305,2019-06-06,07:19:02,3,B001,3
O002308,2014-05-05,16:52:42,1,B001,4
O002318,2001-05-19,16:20:37,5,B001,2
O002322,2024-01-04,06:31:31,45,B001,8
O002323,2024-11-10,15:19:40,12,B001,1
O002325,2015-07-29,11:34:22,38,B001,7
O002326,2015-05-20,09:44:04,14,B001,1
O002331,2022-10-16,08:04:49,27,B001,7
O002332,2023-05-25,10:52:19,30,B001,6
O002337,2015-06-15,13:11:18,35,B001,8
O002339,2019-06-19,15:29:14,47,B001,8
O002340,2021-04-18,18:00:02,45,B001,8
O002348,2023-09-06,16:22:26,33,B001,10
O002349,2017-05-15,08:11:15,32,B001,6
O002359,2012-09-07,12:56:24,3,B001,5
O002360,2021-05-26,10:18:14,23,B001,2
O002361,2023-08-30,06:38:45,39,B001,6
O002368,2024-08-31,16:59:17,45,B001,6
O002372,2014-03-29,09:56:11,22,B001,3
O002373,2020-10-14,13:52:01,47,B001,8
O002378,2022-04-14,10:40:03,25,B001,1
O002380,2023-05-28,08:17:03,12,B001,4
O002384,2010-08-07,17:05:10,8,B001,3
O002388,2014-03-22,17:15:04,26,B001,7
O002390,2024-03-30,15:44:10,18,B001,2
O002392,2015-03-07,16:54:26,49,B001,10
O002394,2021-01-05,06:57:50,24,B001,5
O002398,2024-12-05,17:10:17,3,B001,5
O002399,2016-03-19,18:37:21,44,B001,10
O002403,2023-12-15,15:49:10,49,B001,7
O002405,2021-12-04,15:32:33,19,B001,5
O002406,2022-07-31,17:23:45,50,B001,9
O002410,2015-04-08,11:40:29,33,B001,7
O002411,2022-09-07,12:18:40,4,B001,5
O002413,2021-06-11,17:17:41,35,B001,8
O002414,2019-08-25,15:32:25,12,B001,2
O002417,2017-10-11,13:26:03,21,B001,4
O002431,2013-12-28,16:32:41,4,B001,3
O002434,2014-10-01,10:16:12,34,B001,6
O002435,2021-02-22,17:52:55,19,B001,5
O002436,2023-03-21,14:35:38,10,B001,1
O002438,2010-09-03,14:26:16,24,B001,4
O002453,2022-01-01,08:09:38,10,B001,4
O002454,2023-11-23,09:12:39,34,B001,6
O002455,2016-08-05,08:17:14,8,B001,3
O002457,2023-06-17,17:30:36,15,B001,2
O002458,2019-08-18,13:16:33,33,B001,8
O002461,2023-03-26,12:04:11,35,B001,9
O002463,2009-07-26,17:45:55,27,B001,10
O002467,2005-07-09,17:19:12,48,B001,10
O002469,2022-11-12,08:10:20,4,B001,3
O002472,2024-08-17,12:16:05,42,B001,6
O002476,2006-04-16,07:05:54,12,B001,4
O002477,2023-02-28,16:01:42,16,B001,1
O002479,2024-08-30,07:19:47,36,B001,9
O002480,2005-06-04,10:38:03,18,B001,1
O002481,2006-11-28,18:21:29,18,B001,3
O002482,2019-04-12,11:23:23,41,B001,8
O002483,2021-03-16,17:33:45,26,B001,6
O002485,2021-11-07,08:15:17,21,B001,3
O002491,2016-07-06,07:35:10,16,B001,4
O002494,2017-06-29,08:49:14,21,B001,3
O002495,2017-02-27,10:23:48,8,B001,4
O002496,2024-07-04,10:00:16,4,B001,4
O002500,2017-11-18,09:40:50,31,B001,6
O002512,2012-04-30,09:41:47,21,B001,5
O002516,2024-11-07,06:35:41,19,B001,5
O002519,2011-10-28,06:56:51,19,B001,3
O002520,2024-11-27,12:26:59,29,B001,7
O002522,2005-04-27,14:48:51,41,B001,7
O002524,2024-10-29,11:05:08,11,B001,5
O002526,2021-04-13,17:32:46,40,B001,6
O002532,2024-10-30,13:09:27,8,B001,5
O002533,2023-12-29,10:31:11,26,B001,8
O002535,2018-05-30,07:44:41,38,B001,10
O002537,2021-10-13,12:10:19,23,B001,5
O002538,2001-02-19,17:02:37,37,B001,6
O002543,2015-09-29,07:47:00,12,B001,5
O002549,2024-01-19,07:20:04,7,B001,3
O002555,2008-11-13,08:28:04,15,B001,3
O002556,2017-12-29,08:34:20,20,B001,1
O002558,2019-07-03,12:30:37,22,B001,5
O002559,2022-03-18,15:29:00,48,B001,6
O002567,2022-06-06,15:11:17,40,B001,9
O002574,2014-05-27,16:15:26,9,B001,3
O002575,2021-07-22,18:19:37,3,B001,2
O002579,2022-03-10,18:17:52,39,B001,7
O002589,2018-02-27,11:33:14,27,B001,6
O002594,2013-05-13,14:46:15,26,B001,6
O002596,2020-01-17,13:02:11,16,B001,5
O002602,2023-01-16,14:24:42,15,B001,2
O002603,2024-10-11,07:34:29,46,B001,9
O002606,2022-02-28,08:03:14,1,B001,2
O002607,2020-06-24,09:01:50,42,B001,10
O002609,2014-07-01,08:53:51,48,B001,7
O002616,2024-01-06,15:13:27,48,B001,10
O002619,2024-09-11,09:21:44,27,B001,10
O002626,2010-02-04,11:29:51,30,B001,10
O002628,2024-06-05,11:55:35,18,B001,4
O002631,2013-12-04,10:57:19,50,B001,7
O002639,2017-04-22,14:16:11,27,B001,8
O002640,2020-03-30,14:59:46,20,B001,3
O002641,2004-12-16,07:16:04,50,B001,7
O002642,2024-12-14,16:39:42,22,B001,2
O002651,2023-05-28,17:29:51,11,B001,5
O002654,2024-11-30,06:58:54,15,B001,2
O002657,2017-10-21,13:47:17,39,B001,7
O002658,2024-05-31,09:23:56,41,B001,6
O002661,2022-09-23,16:21:44,35,B001,7
O002668,2011-07-26,09:47:55,40,B001,6
O002671,2024-06-08,07:57:57,4,B001,4
O002678,2007-10-03,16:54:00,44,B001,10
O002689,2011-02-27,08:23:29,48,B001,10
O002690,2021-05-02,06:53:41,43,B001,7
O002691,2015-08-16,17:18:46,34,B001,9
O002692,2011-09-22,15:55:57,50,B001,9
O002695,2015-02-07,13:10:23,38,B001,10
O002703,2024-06-27,18:34:15,22,B001,5
O002707,2013-02-19,08:17:01,23,B001,1
O002715,2021-11-03,06:53:06,49,B001,10
O002717,2023-01-24,12:00:47,44,B001,7
O002718,2023-04-12,08:55:04,27,B001,10
O002719,2024-08-19,09:08:21,49,B001,6
O002722,2023-05-17,17:02:46,20,B001,4
O002731,2024-10-28,17:51:12,29,B001,7
O002732,2022-07-17,08:12:35,5,B001,3
O002733,2023-08-04,07:44:36,4,B001,4
O002736,2020-10-06,18:40:07,6,B001,4
O002742,2021-01-12,15:59:26,33,B001,10
O002743,2023-06-23,17:59:32,13,B001,2
O002745,2024-08-06,16:49:53,30,B001,7
O002747,2023-02-23,14:45:18,7,B001,5
O002752,2006-12-06,08:05:30,47,B001,9
O002759,2024-03-31,07:27:49,48,B001,10
O002761,2022-02-10,18:09:21,26,B001,8
O002763,2014-08-26,13:08:05,10,B001,2
O002765,2024-08-27,16:31:18,23,B001,2
O002766,2024-10-30,10:01:39,13,B001,5
O002769,2022-02-07,13:11:45,26,B001,6
O002772,2024-07-04,14:19:34,28,B001,6
O002774,2013-01-15,16:56:20,31,B001,8
O002775,2024-10-05,16:36:47,1,B001,3
O002776,2019-05-16,13:43:38,21,B001,1
O002778,2022-08-07,13:07:33,38,B001,7
O002779,2011-12-28,13:31:01,43,B001,6
O002783,2023-07-25,12:45:59,23,B001,1
O002785,2002-05-04,15:20:36,37,B001,10
O002788,2024-09-29,12:47:46,18,B001,2
O002789,2017-01-08,17:26:53,41,B001,7
O002790,1999-10-19,17:35:10,13,B001,3
O002794,2020-01-15,16:37:27,27,B001,6
O002795,2023-11-21,06:57:02,23,B001,2
O002798,2022-11-20,06:45:36,21,B001,4
O002801,2024-10-14,13:09:25,38,B001,7
O002804,2024-07-20,10:26:21,34,B001,6
O002810,2023-08-11,17:24:22,39,B001,6
O002812,2013-01-07,13:53:52,49,B001,7
O002818,2018-11-23,17:37:38,22,B001,2
O002819,2009-05-04,16:45:31,34,B001,8
O002822,2007-11-19,09:06:00,30,B001,7
O002823,2023-08-21,12:15:49,45,B001,10
O002824,2021-03-17,17:40:13,31,B001,9
O002827,2012-08-07,08:14:18,22,B001,2
O002834,2022-08-07,13:49:47,33,B001,6
O002841,2016-04-23,17:50:02,33,B001,7
O002853,2022-05-23,13:22:23,24,B001,1
O002854,2015-10-12,08:14:35,25,B001,5
O002855,2021-05-11,09:34:20,10,B001,3
O002856,2014-10-03,10:06:42,44,B001,7
O002863,2023-06-12,12:35:34,13,B001,1
O002865,2021-03-18,16:45:55,8,B001,3
O002866,2023-12-29,18:51:19,24,B001,2
O002871,2017-03-28,07:36:50,17,B001,2
O002872,2022-01-21,13:36:29,11,B001,2
O002877,2000-01-29,13:19:33,45,B001,9
O002879,2022-12-11,14:55:00,26,B001,7
O002882,2016-11-27,10:19:11,41,B001,9
O002887,2024-08-18,14:46:02,18,B001,3
O002891,2023-12-18,10:43:28,6,B001,5
O002894,2012-06-22,09:11:45,38,B001,10
O002897,2023-10-10,08:00:08,42,B001,8
O002901,2020-01-11,18:45:19,21,B001,4
O002906,2020-03-18,12:24:06,46,B001,7
O002911,2021-12-14,17:14:08,36,B001,9
O002914,2016-07-28,11:05:24,41,B001,8
O002922,2024-10-17,06:53:19,30,B001,7
O002926,2020-05-02,15:04:29,2,B001,3
O002927,2024-04-15,08:17:59,12,B001,2
O002929,2004-07-29,13:25:07,41,B001,8
O002933,2023-09-07,06:37:20,16,B001,5
O002934,2022-05-25,15:00:05,27,B001,7
O002937,2013-03-21,14:11:28,41,B001,10
O002938,2014-08-09,09:37:20,2,B001,4
O002944,2015-09-03,11:56:30,43,B001,10
O002947,2022-04-29,13:00:42,50,B001,8
O002948,2022-02-27,13:40:25,25,B001,4
O002953,2015-10-19,14:20:34,17,B001,3
O002957,2019-11-15,15:42:03,34,B001,6
O002958,2011-10-16,10:34:58,43,B001,6
O002959,2024-01-01,10:54:10,9,B001,4
O002966,2021-06-11,06:45:10,19,B001,3
O002973,2004-06-04,16:39:01,4,B001,3
O002976,2023-10-30,15:32:02,38,B001,7
O002977,2020-10-20,11:33:26,34,B001,6
O002978,2017-02-05,18:43:28,42,B001,8
O002979,2020-03-09,15:54:36,22,B001,4
O002986,2021-02-15,11:23:10,17,B001,2
O002987,2018-11-28,10:57:42,22,B001,1
O002991,2017-05-05,13:20:05,41,B001,7
O002993,2009-06-23,14:25:22,32,B001,10
O003000,2022-07-06,13:17:14,33,B001,7
O003002,2006-01-31,09:33:37,22,B001,4
O003005,2024-06-07,08:29:09,5,B001,2
O003006,2015-04-13,08:40:23,26,B001,10
O003007,2007-04-28,08:58:04,28,B001,10
O003009,2023-06-11,15:14:02,27,B001,8
O003011,2014-05-26,09:49:08,6,B001,2
O003012,2019-07-10,07:26:44,39,B001,6
O003013,2008-04-12,15:23:19,20,B001,3
O003014,2009-10-29,14:55:39,26,B001,6
O003015,2013-08-19,07:26:06,6,B001,4
O003016,2009-10-04,11:26:52,20,B001,4
O003017,2020-01-07,10:16:36,5,B001,4
O003021,2017-02-05,17:09:24,45,B001,7
O003025,2020-09-08,14:21:53,45,B001,8
O003028,2018-02-24,17:58:28,2,B001,3
O003030,2024-11-27,09:33:47,29,B001,6
O003033,2022-06-17,13:09:26,33,B001,8
O003035,2021-06-12,15:38:55,10,B001,1
O003036,2022-04-18,11:02:52,3,B001,2
O003042,2014-05-25,10:08:40,36,B001,9
O003044,2021-09-22,16:11:20,44,B001,6
O003046,2017-07-21,15:41:56,38,B001,10
O003048,2020-12-14,11:59:42,17,B001,3
O003054,2016-12-07,14:42:10,46,B001,10
O003055,2015-12-12,11:34:22,36,B001,7
O003063,2015-12-28,12:02:26,41,B001,8
O003064,2013-07-04,07:46:44,48,B001,7
O003065,2024-05-04,17:36:39,6,B001,1
O003067,2024-03-25,08:05:21,31,B001,9
O003070,2022-10-09,11:00:29,25,B001,1
O003075,2024-02-12,18:21:25,45,B001,7
O003076,2024-03-16,13:05:51,30,B001,8
O003077,2010-02-28,07:03:12,24,B001,2
O003078,2011-02-02,17:49:42,13,B001,1
O003080,2024-05-29,18:11:59,22,B001,5
O003083,2020-11-09,13:26:21,11,B001,4
O003088,2023-12-22,10:05:00,19,B001,3
O003100,2015-12-31,15:26:06,8,B001,1
O003102,2022-09-10,09:58:39,50,B001,8
O003105,2015-12-25,15:28:02,14,B001,5
O003110,2021-11-06,12:24:57,9,B001,4
O003119,2022-12-18,15:45:07,11,B001,1
O003120,2020-02-24,15:15:26,13,B001,5
O003126,2019-05-11,07:43:55,38,B001,10
O003128,2024-09-11,14:30:47,19,B001,4
O003129,2023-08-11,12:39:39,50,B001,9
O003130,2020-01-27,15:03:35,48,B001,8
O003131,2021-04-23,13:01:54,5,B001,2
O003134,2017-08-16,14:54:07,36,B001,6
O003137,2024-09-19,10:45:57,22,B001,2
O003141,2009-01-15,15:34:11,24,B001,1
O003144,2021-10-17,18:23:35,26,B001,7
O003147,2017-01-04,14:59:17,1,B001,5
O003154,2004-01-29,07:09:25,35,B001,9
O003155,2022-11-30,08:23:23,17,B001,4
O003159,2023-01-20,16:44:15,4,B001,2
O003165,2008-06-27,08:23:10,41,B001,6
O003168,2015-03-31,12:34:42,45,B001,6
O003171,2011-04-02,09:17:35,46,B001,8
O003175,2023-02-13,11:08:52,24,B001,1
O003177,2022-09-03,14:58:40,3,B001,4
O003182,2011-02-16,07:23:27,33,B001,7
O003185,2017-09-04,14:12:47,19,B001,2
O003188,2024-10-20,15:49:18,40,B001,6
O003189,2024-09-22,18:36:13,36,B001,7
O003191,2022-09-13,14:54:11,4,B001,5
O003192,2023-04-21,18:34:38,28,B001,8
O003197,2019-04-20,07:46:30,21,B001,4
O003199,2018-05-31,16:14:56,38,B001,8
O003200,2024-04-24,18:54:30,23,B001,2
O003205,2020-08-25,11:42:34,41,B001,8
O003206,2024-08-12,09:40:29,15,B001,2
O003208,2024-09-22,15:44:01,37,B001,8
O003214,2021-06-23,17:24:38,17,B001,4
O003217,2020-07-06,08:24:40,44,B001,8
O003220,2020-09-03,11:52:54,42,B001,8
O003222,2000-11-25,13:58:29,29,B001,7
O003228,2022-06-08,16:18:37,39,B001,7
O003229,2021-09-30,17:50:35,13,B001,5
O003232,2013-10-20,12:49:24,36,B001,10
O003233,2019-05-05,10:38:55,21,B001,3
O003237,2024-01-26,11:34:17,47,B001,10
O003242,2017-06-18,13:28:31,32,B001,8
O003249,2018-03-12,10:12:16,13,B001,1
O003250,2022-06-19,11:10:38,41,B001,7
O003251,2022-09-15,16:37:53,31,B001,7
O003253,2015-12-05,16:33:02,33,B001,6
O003255,2014-02-27,09:01:39,44,B001,8
O003259,2023-08-29,09:35:11,29,B001,7
O003265,2024-10-02,07:42:56,1,B001,5
O003267,2024-05-02,13:32:10,11,B001,1
O003270,2018-03-03,12:32:53,49,B001,6
O003278,2019-08-07,18:01:18,25,B001,3
O003279,2016-05-24,07:03:10,49,B001,10
O003284,2011-05-07,07:01:45,37,B001,7
O003287,2015-07-25,08:28:10,17,B001,3
O003290,2024-04-19,13:02:12,5,B001,4
O003293,2022-11-09,12:28:48,5,B001,5
O003296,2010-07-06,11:13:18,27,B001,10
O003297,2024-12-16,11:01:08,22,B001,2
O003298,2008-05-10,18:31:57,31,B001,10
O003302,2011-01-20,08:50:54,26,B001,8
O003306,2021-09-15,13:52:31,7,B001,2
O003309,2022-10-30,09:08:00,13,B001,4
O003312,2011-09-15,14:32:52,26,B001,8
O003314,2022-03-15,09:37:52,9,B001,4
O003321,2005-12-23,11:54:28,29,B001,8
O003322,2024-11-13,08:01:56,42,B001,8
O003324,2023-06-23,13:05:50,31,B001,7
O003329,2015-10-18,07:06:26,44,B001,9
O003333,2024-02-28,18:56:58,3,B001,1
O003335,2020-12-13,16:17:29,16,B001,5
O003336,2023-10-19,08:15:44,2,B001,4
O003337,2021-12-08,17:34:20,6,B001,4
O003341,2024-12-20,17:48:24,42,B001,8
O003342,2020-08-11,16:42:49,34,B001,7
O003343,2024-10-30,07:51:03,47,B001,10
O003344,2015-10-07,17:11:31,23,B001,2
O003346,2006-03-15,14:17:25,7,B001,2
O003350,2011-05-27,14:39:09,33,B001,9
O003352,2023-04-30,11:46:34,9,B001,2
O003354,2016-11-11,08:34:54,30,B001,8
O003355,2017-12-24,17:06:45,44,B001,6
O003362,2022-06-19,17:28:00,23,B001,4
O003365,2023-12-20,07:51:50,26,B001,6
O003367,2023-10-16,07:50:02,34,B001,8
O003370,2001-07-01,17:00:42,31,B001,8
O003371,2003-05-16,16:24:07,39,B001,9
O003375,2021-11-14,16:33:11,37,B001,10
O003378,2007-03-04,08:05:16,17,B001,3
O003379,2024-09-26,06:49:10,39,B001,9
O003380,2015-01-24,08:20:42,7,B001,1
O003381,2024-07-10,17:55:45,38,B001,7
O003385,2010-12-01,11:45:04,11,B001,3
O003386,2011-06-26,10:11:21,20,B001,4
O003387,2023-01-27,09:51:49,40,B001,6
O003391,2015-10-19,10:48:58,21,B001,5
O003396,2013-12-26,16:18:27,47,B001,6
O003404,2024-08-15,14:52:29,22,B001,2
O003405,2015-02-21,13:44:53,11,B001,1
O003408,2012-10-14,13:06:47,38,B001,8
O003409,2023-03-14,14:24:55,38,B001,6
O003411,2021-12-03,10:39:39,34,B001,8
O003416,2023-09-15,14:47:24,26,B001,7
O003421,2016-03-14,09:02:20,17,B001,2
O003423,2023-03-31,15:10:32,39,B001,8
O003425,2008-11-30,15:04:30,43,B001,8
O003429,2018-01-20,18:40:26,47,B001,7
O003433,2007-03-03,18:21:49,30,B001,8
O003437,2014-02-07,09:15:16,25,B001,1
O003438,2023-05-27,12:46:59,39,B001,8
O003439,2024-06-09,08:07:14,11,B001,5
O003442,2024-03-29,14:22:23,36,B001,7
O003445,2024-10-07,07:14:26,37,B001,10
O003448,2012-12-24,14:05:12,24,B001,2
O003451,2009-11-08,13:38:45,12,B001,4
O003452,2018-02-22,08:21:59,2,B001,1
O003457,2020-05-20,11:48:03,33,B001,6
O003461,2023-05-04,15:58:11,30,B001,9
O003463,2023-10-16,11:36:40,44,B001,9
O003465,2020-12-26,08:02:30,33,B001,10
O003466,2011-03-30,14:47:17,33,B001,10
O003468,2023-02-06,15:09:32,38,B001,7
O003479,2018-01-27,10:20:22,21,B001,2
O003482,2024-10-31,07:51:29,25,B001,1
O003484,2019-06-30,18:15:10,31,B001,8
O003487,2019-11-11,11:34:05,41,B001,8
O003496,2024-04-24,12:59:10,17,B001,4
O003498,2022-09-30,15:15:10,29,B001,9
O003503,2024-05-29,09:04:39,2,B001,1
O003507,2006-06-27,08:04:31,43,B001,8
O003513,2018-03-07,15:15:48,24,B001,5
O003517,2009-04-13,12:44:43,49,B001,8
O003518,2024-09-27,11:39:37,50,B001,7
O003521,2024-12-01,15:25:51,29,B001,7
O003524,2023-01-07,15:32:00,8,B001,5
O003528,2022-07-06,10:54:29,45,B001,8
O003529,2023-11-27,10:25:30,3,B001,5
