DORDER_ID,TIME_DELIVERY,DATE_DELIVERY
O002508,15:35:41,2019-06-09
O002510,09:54:46,2017-01-02
O002511,17:14:55,2021-04-04
O002515,17:03:33,2014-12-06
O002517,15:49:26,2022-07-23
O002523,09:35:19,2022-10-13
O002528,11:28:55,2023-06-26
O002529,10:59:01,2008-11-24
O002534,11:37:47,2023-03-15
O002539,16:20:56,2019-02-13
O002542,08:14:43,2015-04-26
O002546,08:14:57,1997-08-22
O002547,17:46:45,2012-11-21
O002548,09:31:02,2002-07-26
O002551,18:57:09,2019-11-19
O002553,11:06:24,2007-12-08
O002554,11:46:08,2021-04-29
O002561,16:03:07,2023-01-29
O002564,17:56:38,2004-07-12
O002568,18:59:02,2021-07-17
O002569,13:09:43,2011-03-26
O002573,18:13:03,2024-07-02
O002577,11:17:28,2004-12-26
O002578,16:33:24,2015-11-07
O002581,08:39:03,2022-01-12
O002583,07:34:17,2013-11-21
O002585,14:20:59,2021-09-25
O002586,18:56:48,2024-01-04
O002587,11:50:30,2010-12-03
O002591,07:25:02,2024-09-18
O002593,16:40:53,2013-03-10
O002597,14:51:31,2017-04-20
O002598,12:14:10,2012-08-04
O002599,07:22:16,2021-05-24
O002605,08:13:40,2022-08-14
O002608,15:33:05,2011-08-02
O002610,10:34:13,2023-12-18
O002611,10:48:19,2013-11-29
O002613,07:08:36,2021-11-04
O002622,10:24:19,2024-05-09
O002624,12:02:37,2014-03-29
O002632,06:59:29,2017-06-22
O002633,10:13:16,2003-10-22
O002635,14:56:49,2019-12-06
O002636,08:05:55,2007-10-26
O002637,13:48:23,2024-10-29
O002638,16:02:28,2022-06-15
O002643,06:46:46,2010-01-16
O002644,11:00:50,2024-06-13
O002646,07:16:51,2022-06-20
O002649,10:42:37,2020-02-04
O002653,09:36:14,2002-11-19
O002655,11:12:00,2021-11-19
O002659,15:25:47,2023-07-07
O002662,07:33:55,2022-07-24
O002664,12:24:14,2022-03-16
O002666,16:27:33,2011-07-10
O002669,16:37:01,2020-10-14
O002670,11:34:03,2022-09-09
O002673,14:54:12,2002-04-07
O002675,12:53:23,2008-10-11
O002676,08:58:14,2013-07-28
O002679,09:26:15,2018-04-05
O002680,18:47:23,2019-01-25
O002681,07:34:50,2013-02-12
O002682,18:17:43,2021-06-17
O002684,12:15:34,2023-06-05
O002687,11:42:39,2022-12-19
O002688,09:13:44,2011-08-06
O002694,14:42:22,2024-11-06
O002696,13:38:59,2013-05-26
O002701,13:25:03,2015-06-13
O002704,10:32:27,2014-12-28
O002710,16:28:25,2023-11-24
O002711,08:57:05,2022-12-20
O002713,09:53:39,2023-08-11
O002721,17:13:14,2004-02-15
O002724,13:06:26,2021-12-10
O002728,17:54:25,2019-03-02
O002734,09:14:19,2004-01-07
O002735,11:05:22,2023-11-10
O002738,09:50:22,2023-02-02
O002739,14:14:29,2009-11-29
O002740,12:51:30,2022-07-16
O002749,17:55:32,2020-01-26
O002755,07:19:13,2021-09-22
O002757,12:46:58,2018-01-05
O002758,09:32:36,2023-09-19
O002760,11:59:47,2010-09-04
O002764,08:56:21,2022-11-06
O002770,15:24:46,2021-05-02
O002777,14:35:55,2002-07-27
O002780,16:56:30,2023-01-07
O002781,09:41:23,2015-12-26
O002786,15:51:56,2019-08-08
O002787,15:09:20,2015-10-20
O002792,15:17:26,2023-07-17
O002793,06:40:07,2024-04-05
O002796,07:35:12,2002-05-16
O002799,13:15:13,2014-08-17
O002806,15:16:45,2003-11-21
O002807,09:46:06,2021-03-30
O002808,08:50:53,2006-05-07
O002809,13:11:52,2007-12-13
O002813,16:07:48,2024-11-12
O002814,16:00:57,2022-09-22
O002815,08:04:39,2002-06-20
O002816,09:03:57,2022-01-26
O002817,09:55:30,2018-11-29
O002829,13:59:33,2009-08-09
O002832,11:16:45,2016-07-18
O002833,08:18:47,2017-12-11
O002835,18:13:05,2024-08-10
O002836,17:28:52,2017-10-09
O002837,15:07:02,2023-10-19
O002838,06:52:12,2024-12-11
O002840,17:25:08,2021-05-24
O002843,14:31:00,2011-12-31
O002844,10:55:42,2020-03-07
O002845,10:36:42,2009-10-07
O002848,11:09:04,2021-09-18
O002850,12:44:24,2006-10-09
O002851,15:29:06,2013-05-12
O002852,13:30:22,2015-11-20
O002858,16:38:58,2023-06-02
O002859,14:56:51,2016-09-13
O002860,08:46:17,2024-02-05
O002864,17:26:58,2022-12-01
O002867,10:45:21,2015-09-12
O002868,16:43:58,2023-03-28
O002869,17:51:28,2006-10-28
O002870,13:05:37,2017-05-05
O002873,18:19:58,2024-11-25
O002874,09:50:07,2024-12-01
O002880,08:20:22,2021-04-06
O002883,08:31:31,2023-03-08
O002885,15:26:38,2017-11-02
O002888,15:26:13,2023-08-21
O002890,09:42:14,2020-10-14
O002892,12:33:56,2016-05-07
O002893,07:56:28,2018-10-06
O002899,10:37:18,2017-02-28
O002900,07:47:17,2018-08-20
O002904,17:04:41,2005-08-11
O002907,16:44:51,2017-03-30
O002910,09:01:33,2016-02-28
O002916,14:14:23,2022-09-07
O002917,12:43:33,2023-07-02
O002918,09:17:28,2015-04-11
O002919,13:36:59,2023-10-03
O002924,06:53:13,2016-01-05
O002928,12:54:09,2024-10-09
O002930,09:12:59,2015-06-30
O002931,18:26:15,2020-12-05
O002939,08:04:31,2024-06-12
O002943,16:34:18,2002-04-27
O002945,11:21:03,2018-05-19
O002950,15:53:53,2024-06-15
O002954,12:53:34,2021-08-06
O002955,14:16:45,2024-05-28
O002956,16:02:11,2018-07-05
O002962,08:42:09,2024-07-10
O002964,17:30:53,2024-01-14
O002965,09:06:14,2024-07-16
O002967,13:52:43,2024-11-09
O002968,18:27:11,2024-11-15
O002970,14:38:09,2024-12-20
O002971,13:06:16,2021-12-15
O002974,15:03:37,2020-10-18
O002980,11:56:33,2024-11-08
O002981,09:00:42,2022-04-13
O002985,10:03:43,2019-06-24
O002990,18:51:38,2023-07-17
O002992,09:36:41,2018-11-26
O002994,16:29:48,2022-10-19
O002995,16:49:34,2024-05-05
O002996,10:48:34,2020-04-16
O002999,17:04:18,2019-08-01
O003001,10:30:31,2023-06-23
O003003,12:15:40,2018-07-08
O003010,08:59:23,2024-03-04
O003019,13:26:41,2023-12-19
O003037,11:34:08,2020-03-28
O003040,16:31:22,2023-04-09
O003041,13:49:04,2024-06-19
O003045,09:34:56,2023-10-28
O003050,15:42:59,2023-02-28
O003051,06:57:21,2009-09-01
O003056,17:03:56,2019-11-26
O003059,18:43:42,2023-04-04
O003061,17:27:58,2023-04-30
O003066,12:51:30,2003-08-22
O003072,16:44:49,2022-11-05
O003081,17:08:08,2015-09-21
O003082,13:14:01,2024-02-17
O003084,09:35:56,2021-08-01
O003087,10:07:28,2020-11-26
O003089,13:07:20,2017-05-29
O003090,07:57:24,2021-12-10
O003092,12:02:35,2024-10-18
O003093,15:17:34,2024-07-11
O003094,15:26:18,2021-05-25
O003095,06:30:12,2024-12-15
O003097,16:30:58,2021-12-24
O003098,09:07:44,2013-09-30
O003103,14:31:36,2003-12-22
O003106,11:07:14,2010-03-04
O003109,14:10:00,2009-04-06
O003113,18:48:17,2004-06-27
O003115,16:47:15,2016-04-02
O003121,13:41:28,2020-10-28
O003132,15:13:12,2017-12-21
O003136,12:03:19,2021-07-25
O003139,13:03:31,2016-07-09
O003143,09:01:54,2017-05-02
O003148,11:47:53,2013-05-04
O003149,11:40:10,2015-05-06
O003152,18:51:19,2021-08-12
O003153,12:16:44,2010-05-19
O003156,14:39:29,2024-04-13
O003161,12:48:09,2012-03-30
O003163,16:01:27,2021-12-24
O003167,17:50:05,2016-01-11
O003170,12:40:36,2022-10-03
O003178,08:34:30,2021-01-28
O003179,06:47:58,2020-07-28
O003180,17:41:56,2016-01-21
O003181,08:04:54,2024-09-18
O003184,13:27:50,2017-12-03
O003186,11:10:32,2019-01-11
O003187,14:59:29,2024-02-27
O003195,16:48:49,2013-11-13
O003196,17:05:03,2008-08-05
O003198,07:18:23,2015-10-15
O003201,18:42:56,2023-01-30
O003202,13:29:54,2024-03-31
O003207,11:43:51,2017-05-03
O003209,13:52:06,2021-05-01
O003212,09:18:44,2005-10-03
O003215,09:22:47,2023-07-27
O003223,17:43:54,2018-08-10
O003225,15:48:15,2024-03-16
O003226,10:39:36,2012-07-21
O003230,14:11:21,2021-09-19
O003231,07:04:31,2005-10-12
O003235,12:32:47,2017-06-22
O003238,15:37:46,2017-01-22
O003239,07:59:48,2024-02-02
O003240,14:21:15,2020-08-23
O003245,09:11:38,2016-08-29
O003247,09:35:03,2022-07-23
O003248,09:31:43,2023-01-05
O003252,15:26:25,2023-10-24
O003254,06:48:42,2010-03-10
O003258,11:27:46,2022-12-25
O003260,17:11:19,2011-10-12
O003262,08:14:09,2014-03-11
O003263,10:12:55,2015-01-15
O003266,10:27:53,2019-04-23
O003269,14:01:46,2021-04-06
O003273,11:11:10,2015-10-06
O003274,07:31:26,2016-11-20
O003275,17:16:03,2024-04-12
O003277,16:57:42,2016-10-13
O003288,13:58:20,2021-03-21
O003289,18:42:23,2021-09-22
O003292,10:46:32,2017-03-17
O003295,07:02:27,2024-12-09
O003299,11:55:13,2022-02-23
O003300,13:01:02,2023-10-11
O003301,06:49:04,2022-05-06
O003303,07:14:51,2016-03-04
O003304,14:19:19,2006-12-15
O003308,09:23:14,2021-12-25
O003310,08:54:27,2002-09-12
O003313,14:12:33,2001-05-26
O003315,06:49:14,2023-08-08
O003318,12:28:53,2014-11-27
O003320,17:52:29,2013-03-14
O003325,14:25:05,2016-03-19
O003326,17:09:00,2024-12-14
O003328,18:51:35,2019-03-20
O003340,08:49:48,2023-01-01
O003348,15:24:45,2022-11-01
O003353,18:53:15,2011-12-07
O003356,17:52:36,2020-09-02
O003359,09:21:16,2021-02-27
O003360,14:52:47,2012-01-09
O003361,09:37:52,2019-06-02
O003366,17:01:35,2020-11-19
O003373,12:08:17,2020-08-02
O003376,18:45:11,2024-04-17
O003388,17:14:17,2024-07-16
O003389,06:53:33,2021-02-10
O003392,14:33:02,2021-11-26
O003393,09:48:56,2008-01-16
O003397,12:56:00,2007-11-16
O003400,06:36:09,2023-08-10
O003403,17:31:24,2018-09-10
O003412,10:25:05,2024-05-07
O003413,08:19:11,2024-06-20
O003419,12:08:48,2023-09-18
O003420,10:40:20,2018-02-07
O003422,09:08:24,2023-10-26
O003424,08:53:30,2018-06-21
O003426,12:37:26,2018-10-07
O003428,07:37:35,2021-08-27
O003430,13:47:41,2018-09-30
O003444,11:20:07,2016-01-24
O003454,14:57:40,2022-09-03
O003455,12:01:58,2022-12-04
O003456,12:08:27,2023-04-18
O003458,10:14:55,2021-04-18
O003464,16:09:43,2024-10-09
O003469,12:56:36,2024-05-24
O003470,14:56:43,2022-07-27
O003473,12:43:43,2004-07-01
O003474,16:30:34,2015-11-05
O003478,11:31:16,2013-05-30
O003483,15:44:30,2024-12-03
O003485,13:31:48,2015-06-19
O003488,17:00:50,2012-12-15
O003491,07:21:25,2018-02-26
O003493,08:49:07,2023-02-13
O003494,09:50:39,2016-10-20
O003495,17:41:54,2021-03-20
O003497,09:55:30,2022-05-27
O003499,08:18:45,2016-05-24
O003500,17:30:22,2018-08-04
O003508,13:10:39,2013-04-25
O003509,08:26:21,2019-11-13
O003515,07:51:17,2018-02-02
O003520,10:53:55,2022-08-19
O003525,11:35:27,2024-07-20
O003526,09:24:51,2023-12-18
O003530,11:34:19,2022-07-11
O003531,17:21:52,2017-02-19
O003533,16:38:42,2022-08-13
O003534,12:42:16,2024-05-18
O003536,14:31:14,2020-04-19
O003542,18:13:45,2024-07-09
O003543,16:54:52,2024-08-26
O003544,13:09:58,2019-08-07
O003546,14:35:07,2021-08-30
O003547,10:14:59,2020-03-14
O003548,18:52:15,2023-04-08
O003558,17:24:43,2017-08-02
O003560,06:50:08,2023-09-09
O003562,12:48:32,2017-02-06
O003567,11:14:02,2021-07-29
O003568,08:06:03,2021-05-18
O003572,11:55:37,2024-12-16
O003575,16:47:23,2022-10-17
O003578,13:33:42,2008-06-20
O003588,15:44:12,2021-11-13
O003591,18:44:27,2021-08-28
O003594,11:41:52,2023-12-01
O003595,11:13:35,2022-08-31
O003599,09:19:32,2023-12-07
O003602,08:52:36,2024-05-14
O003603,16:49:22,2021-02-25
O003604,15:06:58,2023-04-30
O003606,17:11:06,2015-09-04
O003607,10:10:41,2014-06-12
O003608,06:43:33,2024-02-23
O003610,09:22:26,2023-07-17
O003616,18:26:27,2024-08-22
O003617,14:46:36,2012-03-29
O003618,11:43:54,2018-07-22
O003619,11:52:03,2023-03-28
O003621,10:07:37,2015-08-07
O003625,18:22:52,2022-04-11
O003626,15:48:47,2006-03-16
O003632,12:59:10,2024-01-26
O003642,08:11:12,2023-10-12
O003644,10:29:48,2024-05-05
O003646,10:28:41,2023-06-20
O003647,10:20:46,2016-06-23
O003649,08:50:15,2018-09-04
O003650,08:52:10,2023-01-24
O003651,13:09:17,2000-01-07
O003653,17:13:39,2021-09-07
O003654,13:30:00,2024-10-02
O003656,14:08:25,2016-10-29
O003661,12:45:41,2021-10-19
O003666,06:47:12,2023-05-17
O003678,17:06:13,2003-10-04
O003681,16:45:22,2023-12-16
O003683,14:20:57,2007-04-16
O003687,10:15:27,2024-05-30
O003689,16:59:15,2002-01-12
O003693,18:49:00,2017-05-04
O003698,14:26:20,2023-02-13
O003700,15:13:28,2022-02-09
O003705,17:17:34,2022-09-27
O003707,18:05:46,2022-08-31
O003709,12:11:08,2023-10-26
O003717,17:28:40,2005-11-05
O003718,10:34:30,2008-12-19
O003720,08:15:18,2022-03-25
O003724,15:01:11,2019-03-09
O003729,07:01:18,2018-03-17
O003733,09:09:35,2023-03-14
O003735,07:56:40,2024-11-13
O003736,18:53:03,2022-06-28
O003745,10:29:42,2024-06-20
O003746,08:50:17,2007-10-23
O003747,09:33:21,2022-04-16
O003749,16:55:45,2024-01-31
O003751,10:23:15,2021-06-19
O003752,07:48:10,2018-07-29
O003753,15:16:41,2024-09-03
O003754,08:59:05,2011-02-07
O003755,14:35:33,2024-10-06
O003757,15:04:11,2022-06-04
O003758,18:39:06,2014-05-08
O003759,10:19:59,2020-07-02
O003761,10:00:34,2018-11-19
O003763,08:47:57,2024-09-26
O003764,08:25:50,2024-10-15
O003765,07:21:26,2024-10-14
O003766,15:59:32,2011-02-28
O003767,10:24:46,2018-07-28
O003768,18:27:51,2023-10-07
O003770,13:00:51,2022-11-24
O003772,07:25:23,2021-05-25
O003775,07:58:38,2020-05-20
O003776,06:48:28,2010-01-24
O003785,13:48:41,2020-12-29
O003789,09:09:09,2011-09-11
O003792,11:45:42,2018-05-01
O003794,16:50:31,2016-08-02
O003797,09:37:34,2024-07-07
O003798,12:08:00,2019-11-26
O003799,14:37:09,2024-10-25
O003801,18:31:40,2018-11-23
O003806,18:17:42,2019-04-12
O003807,15:10:09,2020-03-26
O003810,12:30:00,2022-11-30
O003812,15:38:38,2020-11-12
O003813,15:41:13,2019-09-24
O003814,07:57:14,2023-12-21
O003815,06:47:56,2022-11-28
O003816,12:47:28,2021-11-19
O003818,11:26:47,2015-01-31
O003820,18:25:52,2019-12-06
O003822,17:10:48,2022-09-07
O003823,11:44:27,2018-11-13
O003833,12:00:45,2020-02-15
O003839,15:21:29,2014-10-31
O003841,07:57:57,2021-05-11
O003843,07:28:32,2022-03-06
O003844,17:34:42,2005-07-16
O003852,12:59:49,2022-03-01
O003856,18:01:42,2024-06-17
O003857,14:19:12,2016-05-10
O003858,16:07:17,2023-06-07
O003871,17:11:42,2022-12-18
O003872,09:35:23,2022-08-30
O003873,12:21:10,2021-11-24
O003878,07:35:50,2023-11-02
O003881,17:18:14,2024-11-30
O003883,13:55:01,2008-08-11
O003885,12:18:16,2023-03-21
O003886,14:01:34,2011-07-21
O003888,07:21:24,2016-07-15
O003890,11:02:59,2019-05-11
O003891,10:17:39,2024-05-28
O003895,07:34:01,2016-03-05
O003896,14:26:38,2018-09-17
O003898,17:40:32,2018-04-06
O003899,14:36:39,2013-12-16
O003901,16:15:08,2013-02-11
O003904,07:51:31,2017-06-29
O003905,09:22:01,2014-10-12
O003906,13:26:03,2016-10-14
O003907,18:06:04,2021-12-11
O003908,12:13:26,2020-01-27
O003909,09:33:21,2019-12-30
O003913,15:17:27,2020-01-25
O003915,07:01:26,2022-03-15
O003916,17:25:59,2019-05-09
O003918,07:57:29,2024-04-18
O003919,06:35:36,2012-03-14
O003923,11:13:52,2024-10-12
O003928,12:44:14,2019-12-20
O003936,15:47:47,2015-01-10
O003937,15:13:07,2018-01-29
O003940,08:16:03,2022-06-12
O003942,14:08:55,2017-12-05
O003944,11:38:00,2020-06-28
O003945,11:47:57,2011-03-14
O003946,09:13:36,2020-08-17
O003947,17:24:48,2021-04-01
O003950,10:03:28,2017-02-21
O003951,12:16:06,2019-12-16
O003954,10:32:34,2014-07-12
O003958,13:28:05,2013-08-04
O003960,11:30:33,2019-12-10
O003961,14:06:02,2024-05-25
O003963,07:04:50,2004-09-08
O003965,07:40:40,2024-08-19
O003966,14:38:26,2009-05-04
O003970,14:03:17,2024-07-16
O003971,15:26:50,2014-12-10
O003976,18:31:36,2008-07-28
O003978,16:01:18,2023-01-20
O003980,06:48:41,2007-02-05
O003981,11:17:47,2010-12-23
O003982,12:19:58,2018-03-23
O003986,11:09:04,2023-10-23
O004001,18:43:29,2020-08-05
O004002,07:19:14,2014-07-23
O004003,17:35:35,2011-10-01
O004012,12:19:22,2023-10-09
O004015,11:59:21,2021-10-22
O004017,16:12:07,2003-12-19
O004018,11:58:14,2024-01-14
O004019,06:51:04,2001-12-01
O004022,08:53:55,2024-09-21
O004023,11:01:54,2014-06-18
O004024,09:50:44,2023-06-22
O004031,11:02:53,2022-03-19
O004035,08:30:38,2018-07-21
O004040,10:34:24,2015-09-26
O004044,10:38:58,2016-12-27
O004046,14:37:10,2021-10-29
O004047,14:10:56,2020-04-30
O004049,15:46:52,2018-07-08
O004050,18:18:03,2023-01-24
O004052,08:52:32,2020-01-22
O004057,12:07:03,2024-12-01
O004060,12:23:52,2021-05-31
O004061,16:18:11,2008-08-12
O004065,10:48:56,2009-06-26
O004066,10:19:08,2001-03-02
O004071,16:22:12,2019-06-10
O004076,14:41:30,2007-12-04
O004080,09:08:47,2010-10-28
O004084,08:50:53,2015-03-24
O004085,10:21:11,2024-10-28
O004092,17:04:46,2014-07-26
O004093,11:44:36,2017-08-31
O004094,12:12:24,2019-12-20
O004096,17:57:26,2016-05-11
O004097,14:10:22,2023-01-09
O004099,17:17:47,2024-01-14
O004103,09:47:36,2022-08-08
O004107,15:09:51,2023-02-25
O004111,08:11:04,2022-07-17
O004114,07:06:50,2022-09-09
O004115,18:03:57,2024-06-11
O004118,17:10:58,2024-11-23
O004121,07:49:27,2019-09-29
O004123,12:20:41,2014-02-14
O004124,15:10:54,2021-10-11
O004128,13:40:18,2020-11-17
O004131,06:42:14,2022-05-31
O004136,14:08:27,2024-09-13
O004137,13:57:22,2019-07-15
O004138,12:49:21,2021-08-26
O004140,09:04:19,2014-09-20
O004143,11:18:11,2022-07-21
O004147,07:47:38,2015-04-03
O004148,07:35:13,2019-09-23
O004150,14:17:01,2024-02-08
O004151,14:50:20,2024-07-30
O004154,10:36:33,2024-06-17
O004155,18:29:43,2024-04-24
O004159,09:04:25,2018-04-09
O004162,07:12:30,2020-10-26
O004169,13:21:58,2021-11-06
O004171,07:53:30,2022-09-07
O004179,12:42:50,2024-02-01
O004180,16:20:54,2019-08-09
O004184,07:43:26,2017-11-23
O004187,14:34:24,2007-05-02
O004190,17:22:16,2021-06-26
O004194,11:15:08,2015-06-14
O004195,12:30:09,2020-09-29
O004200,14:45:53,2023-07-05
O004201,11:12:29,2024-03-27
O004204,09:26:14,2022-04-02
O004208,07:16:58,2016-06-11
O004209,17:18:28,2008-01-31
O004212,09:10:34,2020-07-01
O004213,14:17:56,2021-08-26
O004214,11:15:27,2020-09-19
O004216,15:47:35,2022-03-23
O004218,14:38:48,2017-07-16
O004222,14:56:59,2024-08-08
O004226,15:20:52,2022-04-30
O004227,09:57:25,2023-05-21
O004234,10:50:33,2024-03-25
O004236,08:56:42,2016-02-21
O004239,15:25:45,2023-07-12
O004242,08:11:22,2013-03-01
O004245,11:10:18,2024-07-01
O004246,14:53:13,2020-04-06
O004247,18:15:28,2016-04-28
O004248,17:58:16,2022-12-23
O004254,10:34:49,2005-01-13
O004261,13:18:23,2018-05-19
O004263,07:00:23,2024-02-13
O004264,17:45:05,2022-08-17
O004265,13:47:43,2022-01-01
O004266,16:43:24,2021-06-30
O004267,15:03:50,2008-08-06
O004268,16:05:11,2022-12-26
O004269,07:39:40,2024-06-25
O004276,15:50:31,2019-04-20
O004277,11:38:27,2011-11-03
O004280,16:16:50,2023-03-06
O004288,13:06:05,2023-01-17
O004290,17:17:40,2009-07-16
O004293,07:03:38,2023-10-24
O004294,12:57:11,2021-09-08
O004298,15:04:34,2024-09-16
O004300,11:10:53,2022-11-21
O004301,11:51:38,2007-01-28
O004302,14:57:06,2017-11-05
O004303,16:15:04,2016-10-30
O004309,09:33:20,2013-08-04
O004314,06:50:30,2024-04-24
O004315,10:50:29,2024-07-15
O004316,18:12:47,2011-11-17
O004317,16:44:16,2024-07-17
O004319,16:10:38,2021-06-23
O004320,12:50:28,2007-04-27
O004324,09:10:43,2024-11-26
O004326,16:59:24,2023-06-18
O004329,10:22:50,2007-02-14
O004332,13:17:15,2016-01-28
O004336,14:14:47,2023-09-18
O004341,11:56:23,2015-04-20
O004343,11:54:29,2024-06-06
O004350,10:54:18,2022-12-25
O004351,16:11:21,2019-11-27
O004357,14:23:24,2022-02-05
O004358,09:15:53,2017-10-19
O004359,15:41:28,2021-05-23
O004366,06:43:38,2005-03-03
O004372,09:41:57,2013-08-24
O004378,18:58:28,2008-08-13
O004380,09:31:24,1999-02-04
O004381,08:54:19,2022-11-13
O004385,16:32:39,2022-06-13
O004386,07:03:05,2011-10-05
O004388,16:32:49,2018-02-12
O004394,11:32:28,2023-03-07
O004396,16:54:24,2019-12-10
O004397,14:21:31,2013-05-14
O004399,13:10:34,2021-07-27
O004401,15:53:27,2024-10-07
O004409,10:31:11,2021-03-09
O004410,08:52:52,2019-03-28
O004413,11:02:11,2016-03-29
O004417,16:50:39,2014-03-08
O004422,10:21:38,2020-08-19
O004425,10:54:49,2022-10-23
O004429,17:27:00,2021-08-05
O004431,11:52:58,2012-07-09
O004432,15:37:11,2019-09-18
O004437,09:10:47,2020-10-30
O004439,06:47:58,2021-11-22
O004441,14:40:32,2007-10-07
O004442,14:10:30,2024-06-02
O004443,08:42:29,2024-02-28
O004444,13:53:01,2024-09-09
O004452,13:10:25,2009-05-17
O004456,12:52:27,2023-06-04
O004457,09:49:17,2021-04-10
O004459,09:08:06,2024-09-30
O004462,18:49:40,2023-11-03
O004468,15:32:37,2024-11-06
O004471,13:22:27,2023-02-19
O004472,11:02:37,2017-04-24
O004473,12:22:17,2022-09-12
O004475,08:25:28,2015-01-31
O004478,18:14:58,2018-06-04
O004481,07:56:40,2024-10-17
O004486,17:16:55,2022-02-16
O004489,10:41:14,2015-10-21
O004491,14:30:09,2011-07-19
O004496,08:48:22,2021-12-31
O004497,08:35:23,2023-03-23
O004498,15:11:26,2020-12-16
O004499,11:23:58,2020-03-08
O004500,18:57:31,2008-10-22
O004503,15:38:27,2014-12-07
O004505,15:54:54,2008-12-26
O004506,08:11:40,2015-04-26
O004513,17:43:54,2009-09-24
O004516,11:08:28,2024-10-16
O004527,18:25:20,2020-12-02
O004529,16:24:34,2021-11-11
O004530,10:40:45,2024-05-21
O004535,15:07:32,2018-02-22
O004539,10:02:24,2017-01-21
O004546,17:54:06,2023-05-31
O004548,09:03:28,2021-01-01
O004550,18:31:11,2021-12-13
O004552,15:06:49,2007-01-12
O004554,11:43:46,2023-04-30
O004555,18:56:26,2021-11-24
O004559,15:43:02,2009-12-11
O004561,16:48:07,2020-11-13
O004562,15:21:29,2024-10-09
O004566,17:38:30,2024-07-16
O004570,10:33:50,2024-07-07
O004572,09:50:41,2004-09-29
O004576,07:44:44,2024-12-15
O004582,09:19:59,2017-08-25
O004583,13:34:13,2018-06-21
O004584,10:13:54,2022-11-14
O004586,12:18:14,2024-05-19
O004589,15:40:01,2007-06-23
O004594,13:50:27,2024-05-18
O004599,10:33:52,2016-03-03
O004600,18:40:28,2019-08-21
O004601,18:37:51,2019-03-16
O004604,16:03:28,2022-03-24
O004605,10:09:18,2006-11-24
O004609,10:18:05,2021-08-28
O004610,11:01:15,2012-09-24
O004619,07:52:10,2022-08-29
O004628,06:49:40,2017-07-29
O004629,13:02:18,2021-10-14
O004631,10:10:04,2001-12-28
O004632,08:04:20,2018-09-20
O004634,16:21:48,2012-08-27
O004635,12:49:56,2023-04-16
O004641,14:33:20,2024-05-24
O004643,08:58:52,2024-05-03
O004645,16:05:29,2024-04-05
O004648,09:02:20,2017-10-13
O004650,15:33:05,2012-02-18
O004651,18:28:00,2006-02-10
O004654,07:08:08,2015-11-11
O004659,10:55:55,2019-03-06
O004660,16:01:08,2023-11-24
O004661,11:34:02,2023-09-11
O004663,06:54:49,2024-10-30
O004667,12:04:21,2015-12-05
O004678,11:45:21,2014-08-27
O004680,06:46:50,2018-10-12
O004686,16:32:14,2015-09-27
O004687,10:30:07,2022-09-29
O004694,18:46:31,2024-09-25
O004695,13:48:20,2005-03-19
O004701,08:32:39,2016-10-08
O004702,09:29:02,2015-04-12
O004707,07:34:35,2023-09-06
O004708,13:26:27,2020-08-16
O004710,09:19:24,2023-12-08
O004711,09:58:47,2014-03-22
O004712,10:40:48,2021-12-31
O004713,09:47:02,2020-01-13
O004715,07:04:53,2015-01-04
O004716,10:20:02,2017-09-01
O004719,07:44:01,2024-07-09
O004728,09:52:10,2023-11-25
O004730,09:11:23,2010-11-20
O004731,16:07:43,2016-11-27
O004732,09:32:13,2012-06-02
O004736,14:24:55,2023-07-02
O004737,14:28:02,2021-05-19
O004741,12:24:50,1999-02-04
O004743,13:43:33,2016-05-23
O004744,07:59:34,2020-06-10
O004750,13:34:08,2021-12-14
O004752,14:54:45,2010-07-23
O004753,10:06:23,2024-02-26
O004755,15:11:27,2003-12-27
O004757,14:06:59,2021-10-16
O004758,13:50:12,2023-05-05
O004763,11:11:51,2020-01-15
O004765,16:51:02,2013-10-15
O004767,07:20:01,2021-01-29
O004769,17:18:36,2024-04-07
O004770,10:24:20,2019-03-08
O004772,14:21:48,2023-11-19
O004774,14:50:08,2022-03-24
O004775,11:48:13,2001-10-13
O004776,17:33:53,2023-10-13
O004777,18:43:15,2017-06-25
