ORDER_ID,DISH_ID,QUANTITY
O001551,D077,7
O001552,D100,1
O001553,D187,5
O001554,D080,2
O001555,D165,6
O001556,D147,7
O001557,D139,10
O001558,D156,3
O001559,D183,8
O001560,D181,8
O001561,D179,6
O001562,D028,10
O001563,D021,7
O001564,D178,6
O001565,D112,9
O001566,D013,2
O001567,D141,2
O001568,D051,8
O001569,D040,9
O001570,D147,2
O001571,D130,4
O001572,D027,1
O001573,D051,10
O001574,D195,6
O001575,D078,10
O001576,D100,6
O001577,D174,10
O001578,D011,4
O001579,D160,10
O001580,D009,4
O001581,D061,10
O001582,D024,1
O001583,D132,3
O001584,D130,1
O001585,D061,7
O001586,D063,7
O001587,D083,6
O001588,D030,6
O001589,D141,7
O001590,D143,2
O001591,D136,7
O001592,D100,9
O001593,D050,1
O001594,D074,5
O001595,D070,1
O001596,D180,5
O001597,D101,4
O001598,D107,1
O001599,D129,4
O001600,D153,8
O001601,D076,9
O001602,D192,8
O001603,D170,8
O001604,D082,7
O001605,D188,6
O001606,D083,10
O001607,D065,10
O001608,D109,8
O001609,D077,8
O001610,D074,10
O001611,D019,6
O001612,D199,3
O001613,D142,7
O001614,D045,7
O001615,D101,4
O001616,D125,3
O001617,D019,1
O001618,D092,7
O001619,D003,3
O001620,D190,2
O001621,D175,5
O001622,D030,5
O001623,D083,8
O001624,D148,10
O001625,D114,4
O001626,D145,9
O001627,D055,7
O001628,D088,10
O001629,D108,9
O001630,D056,5
O001631,D081,3
O001632,D185,9
O001633,D042,7
O001634,D022,2
O001635,D196,6
O001636,D180,4
O001637,D011,6
O001638,D173,4
O001639,D168,9
O001640,D170,4
O001641,D051,7
O001642,D133,5
O001643,D100,9
O001644,D118,8
O001645,D185,1
O001646,D011,6
O001647,D058,6
O001648,D018,10
O001649,D140,5
O001650,D070,7
O001651,D055,10
O001652,D028,5
O001653,D084,1
O001654,D058,10
O001655,D114,3
O001656,D164,10
O001657,D077,4
O001658,D099,6
O001659,D160,7
O001660,D008,2
O001661,D019,2
O001662,D117,8
O001663,D024,10
O001664,D151,4
O001665,D116,1
O001666,D161,8
O001667,D085,5
O001668,D195,10
O001669,D093,3
O001670,D185,7
O001671,D148,4
O001672,D110,9
O001673,D014,8
O001674,D146,9
O001675,D142,6
O001676,D167,3
O001677,D032,4
O001678,D073,6
O001679,D044,10
O001680,D100,9
O001681,D041,8
O001682,D128,6
O001683,D114,9
O001684,D177,3
O001685,D071,1
O001686,D165,10
O001687,D189,2
O001688,D062,9
O001689,D089,10
O001690,D125,6
O001691,D085,9
O001692,D186,7
O001693,D084,6
O001694,D021,3
O001695,D072,6
O001696,D118,5
O001697,D028,10
O001698,D136,8
O001699,D029,10
O001700,D111,8
O001701,D153,5
O001702,D047,10
O001703,D103,8
O001704,D149,9
O001705,D012,5
O001706,D189,4
O001707,D093,7
O001708,D081,7
O001709,D112,4
O001710,D022,7
O001711,D086,10
O001712,D134,4
O001713,D172,1
O001714,D179,6
O001715,D012,8
O001716,D066,9
O001717,D089,2
O001718,D133,3
O001719,D173,1
O001720,D110,5
O001721,D078,6
O001722,D108,5
O001723,D129,3
O001724,D151,1
O001725,D132,8
O001726,D003,10
O001727,D066,1
O001728,D007,9
O001729,D095,2
O001730,D078,7
O001731,D092,5
O001732,D148,2
O001733,D069,2
O001734,D018,7
O001735,D027,7
O001736,D091,9
O001737,D025,4
O001738,D120,5
O001739,D187,6
O001740,D086,1
O001741,D029,7
O001742,D022,8
O001743,D010,7
O001744,D018,5
O001745,D062,3
O001746,D005,8
O001747,D112,6
O001748,D173,8
O001749,D020,2
O001750,D044,1
O001751,D190,1
O001752,D152,1
O001753,D195,7
O001754,D104,7
O001755,D115,7
O001756,D095,1
O001757,D047,1
O001758,D042,6
O001759,D018,2
O001760,D019,10
O001761,D031,10
O001762,D188,9
O001763,D024,5
O001764,D139,4
O001765,D139,6
O001766,D010,6
O001767,D156,8
O001768,D107,5
O001769,D089,9
O001770,D020,3
O001771,D022,1
O001772,D087,10
O001773,D135,4
O001774,D009,6
O001775,D088,4
O001776,D160,5
O001777,D106,6
O001778,D199,7
O001779,D011,1
O001780,D153,6
O001781,D095,5
O001782,D158,10
O001783,D090,2
O001784,D196,5
O001785,D008,8
O001786,D193,10
O001787,D178,5
O001788,D146,5
O001789,D168,2
O001790,D063,4
O001791,D181,2
O001792,D168,7
O001793,D013,10
O001794,D029,6
O001795,D134,3
O001796,D131,9
O001797,D182,5
O001798,D083,7
O001799,D106,3
O001800,D109,1
O001801,D107,9
O001802,D016,5
O001803,D023,3
O001804,D146,1
O001805,D188,3
O001806,D174,8
O001807,D188,2
O001808,D196,6
O001809,D180,6
O001810,D173,8
O001811,D058,10
O001812,D101,9
O001813,D072,6
O001814,D014,10
O001815,D161,4
O001816,D155,10
O001817,D181,7
O001818,D019,10
O001819,D137,9
O001820,D014,3
O001821,D053,1
O001822,D080,5
O001823,D151,5
O001824,D115,5
O001825,D044,2
O001826,D046,6
O001827,D081,8
O001828,D032,6
O001829,D015,6
O001830,D032,2
O001831,D051,7
O001832,D188,9
O001833,D046,3
O001834,D003,3
O001835,D073,5
O001836,D091,2
O001837,D017,4
O001838,D062,4
O001839,D198,3
O001840,D032,4
O001841,D110,8
O001842,D160,4
O001843,D058,8
O001844,D072,10
O001845,D109,10
O001846,D144,9
O001847,D078,7
O001848,D090,5
O001849,D153,5
O001850,D142,2
O001851,D030,4
O001852,D033,1
O001853,D008,4
O001854,D102,10
O001855,D191,3
O001856,D112,10
O001857,D138,6
O001858,D100,2
O001859,D061,3
O001860,D189,7
O001861,D080,7
O001862,D018,2
O001863,D126,9
O001864,D181,10
O001865,D001,8
O001866,D108,2
O001867,D187,9
O001868,D190,6
O001869,D135,8
O001870,D133,10
O001871,D053,8
O001872,D138,5
O001873,D130,2
O001874,D145,3
O001875,D125,5
O001876,D168,10
O001877,D157,4
O001878,D061,10
O001879,D168,2
O001880,D128,6
O001881,D072,2
O001882,D093,2
O001883,D051,4
O001884,D008,2
O001885,D092,4
O001886,D175,10
O001887,D142,2
O001888,D130,6
O001889,D001,10
O001890,D073,4
O001891,D173,8
O001892,D003,4
O001893,D056,6
O001894,D041,8
O001895,D086,3
O001896,D024,8
O001897,D177,10
O001898,D073,6
O001899,D002,9
O001900,D104,9
O001901,D163,3
O001902,D185,10
O001903,D023,3
O001904,D037,6
O001905,D143,9
O001906,D151,4
O001907,D126,1
O001908,D091,4
O001909,D168,4
O001910,D075,7
O001911,D091,1
O001912,D167,10
O001913,D108,7
O001914,D144,2
O001915,D190,10
O001916,D143,10
O001917,D037,1
O001918,D074,2
O001919,D113,10
O001920,D062,7
O001921,D168,8
O001922,D034,7
O001923,D036,2
O001924,D010,3
O001925,D133,6
O001926,D074,2
O001927,D128,2
O001928,D058,8
O001929,D032,6
O001930,D109,7
O001931,D149,9
O001932,D160,6
O001933,D175,6
O001934,D152,9
O001935,D038,10
O001936,D128,6
O001937,D003,2
O001938,D169,6
O001939,D102,9
O001940,D106,7
O001941,D015,2
O001942,D029,8
O001943,D175,4
O001944,D070,5
O001945,D036,4
O001946,D110,8
O001947,D137,4
O001948,D117,6
O001949,D132,9
O001950,D027,8
O001951,D126,3
O001952,D088,7
O001953,D158,3
O001954,D155,5
O001955,D050,1
O001956,D120,10
O001957,D138,7
O001958,D198,2
O001959,D050,7
O001960,D127,6
O001961,D012,5
O001962,D153,1
O001963,D104,1
O001964,D112,4
O001965,D191,6
O001966,D037,10
O001967,D012,3
O001968,D199,3
O001969,D179,2
O001970,D078,5
O001971,D145,5
O001972,D070,9
O001973,D132,5
O001974,D012,9
O001975,D068,5
O001976,D194,7
O001977,D153,2
O001978,D014,5
O001979,D061,8
O001980,D062,6
O001981,D097,4
O001982,D083,9
O001983,D139,7
O001984,D042,3
O001985,D143,4
O001986,D033,4
O001987,D105,4
O001988,D062,8
O001989,D039,3
O001990,D094,8
O001991,D021,4
O001992,D057,9
O001993,D168,3
O001994,D015,6
O001995,D149,8
O001996,D109,5
O001997,D056,1
O001998,D065,1
O001999,D190,8
O002000,D059,9
O002001,D139,7
O002002,D047,1
O002003,D164,4
O002004,D126,4
O002005,D135,5
O002006,D151,8
O002007,D099,9
O002008,D137,10
O002009,D069,3
O002010,D094,2
O002011,D109,7
O002012,D058,10
O002013,D136,9
O002014,D192,1
O002015,D162,5
O002016,D033,7
O002017,D031,8
O002018,D063,6
O002019,D066,6
O002020,D111,8
O002021,D054,9
O002022,D091,8
O002023,D185,6
O002024,D080,7
O002025,D168,5
O002026,D192,9
O002027,D129,3
O002028,D191,7
O002029,D156,4
O002030,D050,7
O002031,D120,10
O002032,D193,7
O002033,D036,7
O002034,D050,6
O002035,D164,6
O002036,D093,9
O002037,D132,1
O002038,D112,10
O002039,D138,3
O002040,D177,5
O002041,D061,6
O002042,D195,3
O002043,D131,1
O002044,D035,3
O002045,D183,4
O002046,D002,1
O002047,D181,10
O002048,D179,6
O002049,D053,8
O002050,D027,7
O002051,D019,10
O002052,D009,6
O002053,D161,1
O002054,D070,6
O002055,D074,9
O002056,D028,9
O002057,D055,1
O002058,D199,4
O002059,D077,5
O002060,D058,2
O002061,D191,9
O002062,D025,10
O002063,D105,3
O002064,D023,6
O002065,D007,9
O002066,D055,3
O002067,D011,9
O002068,D147,5
O002069,D011,4
O002070,D073,6
O002071,D194,3
O002072,D106,2
O002073,D024,4
O002074,D190,8
O002075,D187,2
O002076,D083,9
O002077,D141,4
O002078,D061,2
O002079,D015,8
O002080,D132,9
O002081,D012,8
O002082,D168,9
O002083,D033,7
O002084,D182,6
O002085,D057,8
O002086,D111,2
O002087,D130,8
O002088,D151,2
O002089,D034,5
O002090,D041,8
O002091,D137,2
O002092,D100,1
O002093,D109,10
O002094,D118,4
O002095,D127,7
O002096,D071,7
O002097,D002,6
O002098,D108,7
O002099,D120,9
O002100,D112,6
O002101,D095,9
O002102,D191,9
O002103,D181,9
O002104,D137,8
O002105,D112,5
O002106,D192,2
O002107,D146,9
O002108,D074,2
O002109,D063,1
O002110,D082,9
O002111,D145,2
O002112,D025,5
O002113,D128,8
O002114,D160,9
O002115,D117,7
O002116,D083,4
O002117,D197,10
O002118,D053,5
O002119,D016,5
O002120,D054,7
O002121,D106,5
O002122,D018,2
O002123,D154,2
O002124,D087,8
O002125,D171,6
O002126,D147,2
O002127,D082,8
O002128,D165,9
O002129,D120,6
O002130,D143,10
O002131,D193,9
O002132,D070,5
O002133,D094,5
O002134,D047,7
O002135,D191,3
O002136,D125,5
O002137,D195,9
O002138,D181,2
O002139,D136,4
O002140,D182,3
O002141,D198,5
O002142,D086,4
O002143,D164,5
O002144,D190,8
O002145,D031,4
O002146,D130,8
O002147,D024,7
O002148,D126,5
O002149,D068,10
O002150,D050,1
O002151,D116,1
O002152,D137,3
O002153,D130,1
O002154,D064,8
O002155,D044,9
O002156,D072,8
O002157,D003,4
O002158,D080,5
O002159,D102,3
O002160,D064,10
O002161,D002,7
O002162,D003,4
O002163,D187,2
O002164,D102,10
O002165,D175,4
O002166,D175,1
O002167,D125,3
O002168,D050,6
O002169,D186,3
O002170,D008,2
O002171,D078,10
O002172,D069,10
O002173,D091,9
O002174,D161,4
O002175,D175,4
O002176,D178,6
O002177,D136,1
O002178,D178,5
O002179,D061,6
O002180,D087,9
O002181,D169,5
O002182,D070,8
O002183,D050,8
O002184,D192,7
O002185,D112,3
O002186,D169,1
O002187,D089,9
O002188,D105,4
O002189,D187,8
O002190,D036,7
O002191,D174,2
O002192,D144,9
O002193,D100,1
O002194,D166,4
O002195,D082,10
O002196,D166,5
O002197,D140,2
O002198,D132,10
O002199,D075,8
O002200,D005,7
O002201,D045,3
O002202,D073,1
O002203,D105,1
O002204,D114,10
O002205,D117,2
O002206,D118,9
O002207,D177,8
O002208,D027,6
O002209,D117,9
O002210,D071,10
O002211,D101,4
O002212,D032,7
O002213,D165,6
O002214,D136,6
O002215,D132,6
O002216,D037,6
O002217,D086,9
O002218,D115,4
O002219,D088,4
O002220,D110,4
O002221,D097,9
O002222,D196,9
O002223,D189,3
O002224,D154,9
O002225,D022,2
O002226,D067,6
O002227,D059,1
O002228,D136,6
O002229,D163,5
O002230,D189,4
O002231,D069,6
O002232,D146,4
O002233,D106,8
O002234,D015,4
O002235,D075,5
O002236,D170,7
O002237,D111,4
O002238,D114,5
O002239,D139,5
O002240,D063,1
O002241,D032,3
O002242,D006,2
O002243,D045,8
O002244,D181,7
O002245,D145,1
O002246,D066,7
O002247,D153,8
O002248,D089,4
O002249,D046,4
O002250,D183,4
O002251,D169,7
O002252,D098,1
O002253,D098,5
O002254,D140,8
O002255,D024,1
O002256,D160,10
O002257,D192,9
O002258,D045,10
O002259,D078,5
O002260,D158,10
O002261,D068,1
O002262,D055,3
O002263,D147,10
O002264,D017,4
O002265,D024,10
O002266,D173,9
O002267,D117,4
O002268,D057,5
O002269,D086,2
O002270,D032,2
O002271,D018,2
O002272,D046,9
O002273,D014,2
O002274,D125,3
O002275,D195,2
O002276,D153,8
O002277,D107,9
O002278,D111,3
O002279,D169,4
O002280,D175,2
O002281,D112,9
O002282,D069,6
O002283,D097,10
O002284,D086,5
O002285,D188,8
O002286,D038,8
O002287,D025,6
O002288,D103,4
O002289,D042,5
O002290,D072,5
O002291,D011,1
O002292,D005,6
O002293,D002,7
O002294,D131,8
O002295,D153,10
O002296,D153,5
O002297,D064,1
O002298,D010,2
O002299,D038,1
O002300,D193,1
O002301,D165,1
O002302,D194,5
O002303,D089,1
O002304,D149,8
O002305,D059,8
O002306,D183,2
O002307,D062,4
O002308,D199,9
O002309,D054,9
O002310,D161,10
O002311,D008,10
O002312,D037,7
O002313,D116,1
O002314,D059,7
O002315,D071,4
O002316,D158,9
O002317,D148,6
O002318,D184,6
O002319,D034,10
O002320,D033,4
O002321,D133,2
O002322,D195,2
O002323,D016,6
O002324,D188,2
O002325,D056,8
O002326,D014,5
O002327,D155,4
O002328,D125,4
O002329,D154,10
O002330,D068,6
O002331,D074,4
O002332,D125,6
O002333,D105,1
O002334,D116,3
O002335,D083,2
O002336,D140,1
O002337,D024,7
O002338,D160,1
O002339,D188,8
O002340,D089,7
O002341,D032,4
O002342,D120,6
O002343,D191,7
O002344,D133,8
O002345,D105,6
O002346,D071,7
O002347,D139,6
O002348,D020,7
O002349,D013,7
O002350,D109,8
O002351,D087,9
O002352,D073,7
O002353,D027,10
O002354,D199,9
O002355,D152,4
O002356,D107,7
O002357,D133,10
O002358,D198,3
O002359,D044,3
O002360,D088,4
O002361,D023,6
O002362,D197,9
O002363,D093,1
O002364,D012,6
O002365,D148,7
O002366,D148,8
O002367,D181,6
O002368,D093,5
O002369,D168,1
O002370,D131,9
O002371,D036,1
O002372,D195,10
O002373,D105,5
O002374,D168,2
O002375,D033,7
O002376,D065,9
O002377,D196,10
O002378,D118,9
O002379,D086,10
O002380,D021,7
O002381,D029,3
O002382,D035,4
O002383,D032,2
O002384,D126,5
O002385,D065,10
O002386,D023,1
O002387,D188,6
O002388,D181,9
O002389,D044,5
O002390,D148,7
O002391,D050,8
O002392,D179,5
O002393,D103,1
O002394,D193,6
O002395,D068,3
O002396,D152,1
O002397,D034,7
O002398,D015,6
O002399,D193,8
O002400,D004,3
O002401,D058,9
O002402,D046,1
O002403,D129,2
O002404,D015,10
O002405,D120,10
O002406,D003,5
O002407,D140,8
O002408,D080,7
O002409,D031,9
O002410,D067,10
O002411,D012,2
O002412,D001,1
O002413,D098,3
O002414,D094,1
O002415,D029,10
O002416,D070,4
O002417,D061,8
O002418,D011,5
O002419,D057,6
O002420,D138,8
O002421,D172,4
O002422,D082,3
O002423,D108,1
O002424,D194,8
O002425,D045,3
O002426,D031,7
O002427,D006,3
O002428,D115,5
O002429,D133,9
O002430,D053,3
O002431,D175,3
O002432,D186,8
O002433,D194,2
O002434,D198,4
O002435,D024,10
O002436,D143,10
O002437,D191,7
O002438,D151,1
O002439,D153,10
O002440,D114,2
O002441,D074,9
O002442,D063,9
O002443,D170,5
O002444,D185,1
O002445,D064,8
O002446,D080,5
O002447,D015,7
O002448,D151,3
O002449,D069,10
O002450,D015,4
O002451,D055,2
O002452,D164,6
O002453,D134,4
O002454,D158,3
O002455,D024,1
O002456,D061,6
O002457,D087,4
O002458,D084,4
O002459,D057,3
O002460,D118,7
O002461,D192,7
O002462,D016,1
O002463,D028,4
O002464,D155,4
O002465,D019,2
O002466,D172,5
O002467,D142,10
O002468,D177,3
O002469,D087,3
O002470,D071,9
O002471,D097,2
O002472,D087,6
O002473,D067,10
O002474,D103,10
O002475,D189,3
O002476,D133,1
O002477,D172,7
O002478,D132,9
O002479,D128,5
O002480,D116,5
O002481,D035,8
O002482,D131,5
O002483,D005,3
O002484,D127,8
O002485,D134,6
O002486,D018,5
O002487,D175,1
O002488,D077,3
O002489,D192,5
O002490,D172,9
O002491,D051,6
O002492,D099,10
O002493,D029,3
O002494,D161,8
O002495,D163,5
O002496,D118,5
O002497,D174,8
O002498,D165,3
O002499,D029,3
O002500,D024,10
O002501,D138,1
O002502,D099,5
O002503,D067,8
O002504,D140,3
O002505,D191,2
O002506,D132,9
O002507,D064,1
O002508,D063,7
O002509,D145,7
O002510,D120,7
O002511,D068,5
O002512,D016,8
O002513,D013,5
O002514,D152,1
O002515,D139,6
O002516,D022,1
O002517,D082,4
O002518,D140,4
O002519,D078,4
O002520,D109,9
O002521,D078,2
O002522,D038,9
O002523,D133,3
O002524,D154,8
O002525,D187,9
O002526,D140,5
O002527,D148,5
O002528,D031,4
O002529,D051,1
O002530,D111,3
O002531,D102,2
O002532,D015,4
O002533,D198,8
O002534,D172,5
O002535,D116,7
O002536,D051,1
O002537,D114,3
O002538,D022,6
O002539,D120,4
O002540,D166,4
O002541,D019,9
O002542,D015,8
O002543,D165,5
O002544,D077,10
O002545,D115,8
O002546,D149,7
O002547,D187,1
O002548,D055,5
O002549,D034,5
O002550,D154,2
O002551,D058,7
O002552,D027,9
O002553,D148,7
O002554,D170,4
O002555,D037,4
O002556,D195,7
O002557,D108,4
O002558,D134,2
O002559,D146,2
O002560,D168,9
O002561,D108,8
O002562,D084,2
O002563,D062,10
O002564,D129,8
O002565,D145,9
O002566,D042,9
O002567,D095,6
O002568,D169,2
O002569,D107,9
O002570,D041,7
O002571,D094,6
O002572,D009,2
O002573,D180,3
O002574,D182,3
O002575,D024,6
O002576,D165,4
O002577,D070,6
O002578,D125,7
O002579,D161,8
O002580,D115,9
O002581,D134,6
O002582,D083,6
O002583,D032,10
O002584,D125,9
O002585,D148,1
O002586,D192,9
O002587,D166,8
O002588,D178,2
O002589,D093,5
O002590,D143,9
O002591,D020,6
O002592,D070,2
O002593,D132,10
O002594,D180,4
O002595,D120,8
O002596,D189,6
O002597,D085,6
O002598,D196,1
O002599,D083,1
O002600,D066,2
O002601,D018,8
O002602,D067,5
O002603,D050,2
O002604,D019,2
O002605,D154,1
O002606,D053,10
O002607,D164,2
O002608,D078,7
O002609,D190,7
O002610,D080,8
O002611,D072,3
O002612,D130,2
O002613,D030,3
O002614,D053,6
O002615,D161,6
O002616,D012,10
O002617,D032,10
O002618,D108,6
O002619,D111,5
O002620,D166,9
O002621,D155,7
O002622,D088,4
O002623,D092,4
O002624,D065,1
O002625,D140,6
O002626,D131,8
O002627,D041,7
O002628,D072,2
O002629,D012,5
O002630,D086,1
O002631,D056,4
O002632,D015,4
O002633,D080,2
O002634,D065,1
O002635,D064,9
O002636,D177,9
O002637,D090,8
O002638,D136,3
O002639,D064,9
O002640,D102,10
O002641,D141,2
O002642,D110,4
O002643,D107,2
O002644,D165,6
O002645,D059,9
O002646,D083,7
O002647,D156,5
O002648,D149,10
O002649,D102,8
O002650,D058,8
O002651,D075,10
O002652,D143,7
O002653,D155,10
O002654,D178,9
O002655,D053,8
O002656,D058,6
O002657,D159,8
O002658,D139,5
O002659,D011,6
O002660,D090,5
O002661,D019,3
O002662,D007,2
O002663,D002,4
O002664,D165,2
O002665,D114,8
O002666,D135,5
O002667,D139,4
O002668,D038,5
O002669,D195,1
O002670,D040,5
O002671,D018,2
O002672,D184,1
O002673,D051,8
O002674,D085,9
O002675,D064,6
O002676,D178,8
O002677,D055,6
O002678,D091,4
O002679,D105,10
O002680,D056,6
O002681,D027,4
O002682,D169,3
O002683,D165,4
O002684,D071,3
O002685,D021,3
O002686,D157,7
O002687,D143,9
O002688,D083,2
O002689,D063,1
O002690,D030,9
O002691,D084,3
O002692,D024,3
O002693,D066,4
O002694,D138,3
O002695,D073,7
O002696,D162,7
O002697,D162,9
O002698,D066,9
O002699,D067,4
O002700,D114,1
O002701,D148,6
O002702,D187,8
O002703,D186,5
O002704,D035,7
O002705,D042,1
O002706,D161,4
O002707,D110,10
O002708,D010,6
O002709,D113,1
O002710,D143,2
O002711,D162,4
O002712,D007,2
O002713,D165,7
O002714,D193,10
O002715,D137,5
O002716,D080,8
O002717,D072,7
O002718,D188,8
O002719,D107,4
O002720,D169,8
O002721,D017,5
O002722,D036,7
O002723,D178,8
O002724,D072,2
O002725,D085,5
O002726,D075,7
O002727,D148,4
O002728,D018,9
O002729,D173,1
O002730,D148,1
O002731,D130,5
O002732,D057,8
O002733,D127,9
O002734,D168,2
O002735,D191,8
O002736,D151,4
O002737,D077,7
O002738,D188,8
O002739,D046,9
O002740,D029,3
O002741,D065,5
O002742,D196,2
O002743,D078,3
O002744,D125,10
O002745,D184,8
O002746,D129,4
O002747,D160,2
O002748,D019,4
O002749,D129,3
O002750,D125,2
O002751,D162,5
O002752,D159,3
O002753,D152,3
O002754,D177,4
O002755,D110,6
O002756,D104,8
O002757,D184,5
O002758,D139,7
O002759,D041,1
O002760,D106,9
O002761,D091,10
O002762,D021,2
O002763,D005,4
O002764,D138,6
O002765,D183,4
O002766,D070,2
O002767,D086,4
O002768,D183,3
O002769,D097,5
O002770,D149,6
O002771,D118,8
O002772,D094,9
O002773,D036,10
O002774,D005,1
O002775,D031,2
O002776,D134,4
O002777,D013,3
O002778,D160,10
O002779,D158,8
O002780,D199,6
O002781,D149,10
O002782,D018,4
O002783,D164,5
O002784,D139,6
O002785,D178,10
O002786,D047,6
O002787,D033,7
O002788,D173,4
O002789,D141,4
O002790,D031,4
O002791,D116,1
O002792,D108,5
O002793,D029,3
O002794,D162,4
O002795,D029,1
O002796,D181,2
O002797,D084,4
O002798,D036,9
O002799,D165,2
O002800,D023,6
O002801,D004,3
O002802,D101,4
O002803,D028,10
O002804,D056,6
O002805,D027,2
O002806,D165,9
O002807,D125,9
O002808,D015,6
O002809,D065,2
O002810,D074,7
O002811,D136,9
O002812,D087,5
O002813,D004,6
O002814,D156,6
O002815,D102,8
O002816,D024,8
O002817,D179,9
O002818,D197,7
O002819,D035,5
O002820,D033,4
O002821,D153,4
O002822,D160,1
O002823,D061,4
O002824,D155,5
O002825,D133,10
O002826,D031,7
O002827,D189,6
O002828,D106,6
O002829,D040,7
O002830,D110,3
O002831,D129,10
O002832,D125,3
O002833,D018,6
O002834,D191,1
O002835,D195,8
O002836,D132,1
O002837,D032,1
O002838,D109,4
O002839,D154,10
O002840,D105,9
O002841,D163,2
O002842,D042,10
O002843,D116,7
O002844,D007,10
O002845,D047,2
O002846,D044,8
O002847,D136,1
O002848,D008,7
O002849,D103,6
O002850,D089,10
O002851,D115,7
O002852,D007,6
O002853,D115,3
O002854,D033,1
O002855,D005,2
O002856,D081,8
O002857,D158,1
O002858,D031,9
O002859,D191,8
O002860,D019,5
O002861,D013,5
O002862,D069,10
O002863,D184,7
O002864,D020,3
O002865,D114,9
O002866,D151,6
O002867,D172,2
O002868,D127,10
O002869,D169,3
O002870,D044,5
O002871,D114,3
O002872,D086,4
O002873,D067,7
O002874,D175,10
O002875,D196,7
O002876,D168,6
O002877,D181,2
O002878,D003,7
O002879,D106,8
O002880,D163,1
O002881,D168,10
O002882,D092,7
O002883,D034,6
O002884,D024,1
O002885,D132,9
O002886,D088,6
O002887,D087,4
O002888,D099,4
O002889,D045,1
O002890,D002,10
O002891,D142,8
O002892,D097,5
O002893,D061,3
O002894,D145,10
O002895,D072,8
O002896,D157,4
O002897,D128,9
O002898,D166,6
O002899,D068,4
O002900,D082,3
O002901,D070,5
O002902,D032,4
O002903,D087,8
O002904,D034,9
O002905,D023,9
O002906,D037,1
O002907,D030,10
O002908,D164,3
O002909,D137,7
O002910,D091,4
O002911,D024,2
O002912,D001,10
O002913,D003,2
O002914,D158,3
O002915,D010,9
O002916,D077,6
O002917,D066,8
O002918,D184,9
O002919,D012,10
O002920,D030,9
O002921,D115,7
O002922,D143,7
O002923,D133,5
O002924,D034,7
O002925,D189,7
O002926,D140,6
O002927,D148,8
O002928,D144,10
O002929,D085,7
O002930,D172,8
O002931,D198,7
O002932,D032,10
O002933,D046,1
O002934,D117,6
O002935,D158,1
O002936,D044,10
O002937,D041,3
O002938,D075,4
O002939,D015,4
O002940,D130,3
O002941,D018,8
O002942,D089,4
O002943,D088,1
O002944,D023,6
O002945,D107,5
O002946,D162,5
O002947,D168,8
O002948,D151,6
O002949,D111,6
O002950,D070,5
O002951,D152,1
O002952,D037,7
O002953,D039,1
O002954,D061,8
O002955,D095,2
O002956,D167,1
O002957,D102,9
O002958,D013,2
O002959,D180,9
O002960,D155,1
O002961,D095,4
O002962,D191,8
O002963,D142,2
O002964,D037,8
O002965,D056,4
O002966,D098,5
O002967,D195,2
O002968,D111,3
O002969,D128,6
O002970,D014,8
O002971,D195,3
O002972,D054,6
O002973,D013,8
O002974,D001,4
O002975,D083,9
O002976,D158,3
O002977,D128,3
O002978,D080,2
